time_s,pressure_kPa,flow_rate_ml_s,delta_radius_mm
1.325500e+01,9.926748e+00,-1.190308e+00,2.500495e-02
1.326000e+01,9.873876e+00,-1.436649e+00,2.217243e-02
1.326500e+01,9.826664e+00,-1.520526e+00,1.964316e-02
1.327000e+01,9.786090e+00,-1.442719e+00,1.746953e-02
1.327500e+01,9.752400e+00,-1.219960e+00,1.566464e-02
1.328000e+01,9.725189e+00,-8.837239e-01,1.420688e-02
1.328500e+01,9.703601e+00,-4.730163e-01,1.305036e-02
1.329000e+01,9.687116e+00,-2.003271e-02,1.216719e-02
1.329500e+01,9.675160e+00,4.471346e-01,1.152671e-02
1.330000e+01,9.667883e+00,9.168081e-01,1.113685e-02
1.330500e+01,9.665959e+00,1.390503e+00,1.103376e-02
1.331000e+01,9.670183e+00,1.876958e+00,1.126008e-02
1.331500e+01,9.681975e+00,2.396477e+00,1.189181e-02
1.332000e+01,9.702582e+00,2.968758e+00,1.299578e-02
1.332500e+01,9.733127e+00,3.608578e+00,1.463215e-02
1.333000e+01,9.774412e+00,4.326363e+00,1.684391e-02
1.333500e+01,9.826751e+00,5.118446e+00,1.964786e-02
1.334000e+01,9.890581e+00,5.983134e+00,2.306737e-02
1.334500e+01,9.965597e+00,6.904617e+00,2.708621e-02
1.335000e+01,1.005229e+01,7.879091e+00,3.173070e-02
1.335500e+01,1.015098e+01,8.901040e+00,3.701782e-02
1.336000e+01,1.026266e+01,9.976097e+00,4.300081e-02
1.336500e+01,1.038876e+01,1.111876e+01,4.975598e-02
1.337000e+01,1.053076e+01,1.234547e+01,5.736357e-02
1.337500e+01,1.069007e+01,1.367067e+01,6.589813e-02
1.338000e+01,1.086779e+01,1.510206e+01,7.541897e-02
1.338500e+01,1.106419e+01,1.663214e+01,8.594066e-02
1.339000e+01,1.127847e+01,1.823552e+01,9.742024e-02
1.339500e+01,1.150868e+01,1.986673e+01,1.097531e-01
1.340000e+01,1.175193e+01,2.146413e+01,1.227846e-01
1.340500e+01,1.200477e+01,2.296097e+01,1.363299e-01
1.341000e+01,1.226302e+01,2.428450e+01,1.501653e-01
1.341500e+01,1.252290e+01,2.537829e+01,1.640880e-01
1.342000e+01,1.278098e+01,2.620173e+01,1.779139e-01
1.342500e+01,1.303457e+01,2.673571e+01,1.914992e-01
1.343000e+01,1.328145e+01,2.698531e+01,2.047253e-01
1.343500e+01,1.352072e+01,2.698539e+01,2.175436e-01
1.344000e+01,1.375203e+01,2.677935e+01,2.299356e-01
1.344500e+01,1.397564e+01,2.641381e+01,2.419149e-01
1.345000e+01,1.419196e+01,2.595441e+01,2.535039e-01
1.345500e+01,1.440227e+01,2.544381e+01,2.647704e-01
1.346000e+01,1.460674e+01,2.491223e+01,2.757248e-01
1.346500e+01,1.480591e+01,2.438459e+01,2.863948e-01
1.347000e+01,1.500045e+01,2.387618e+01,2.968169e-01
1.347500e+01,1.518963e+01,2.336788e+01,3.069518e-01
1.348000e+01,1.537236e+01,2.284875e+01,3.167408e-01
1.348500e+01,1.554778e+01,2.230731e+01,3.261387e-01
1.349000e+01,1.571534e+01,2.171347e+01,3.351154e-01
1.349500e+01,1.587349e+01,2.104806e+01,3.435880e-01
1.350000e+01,1.602209e+01,2.031828e+01,3.515487e-01
1.350500e+01,1.616035e+01,1.951596e+01,3.589556e-01
1.351000e+01,1.628799e+01,1.865371e+01,3.657939e-01
1.351500e+01,1.640345e+01,1.773212e+01,3.719794e-01
1.352000e+01,1.650809e+01,1.677664e+01,3.775851e-01
1.352500e+01,1.660085e+01,1.577932e+01,3.825544e-01
1.353000e+01,1.668066e+01,1.474164e+01,3.868302e-01
1.353500e+01,1.674839e+01,1.367776e+01,3.904588e-01
1.354000e+01,1.680413e+01,1.260359e+01,3.934447e-01
1.354500e+01,1.684880e+01,1.153547e+01,3.958378e-01
1.355000e+01,1.688209e+01,1.047013e+01,3.976216e-01
1.355500e+01,1.690615e+01,9.451530e+00,3.989102e-01
1.356000e+01,1.692116e+01,8.477889e+00,3.997146e-01
1.356500e+01,1.692850e+01,7.570960e+00,4.001074e-01
1.357000e+01,1.692921e+01,6.742509e+00,4.001458e-01
1.357500e+01,1.692331e+01,5.982465e+00,3.998298e-01
1.358000e+01,1.691011e+01,5.269148e+00,3.991223e-01
1.358500e+01,1.688758e+01,4.557009e+00,3.979156e-01
1.359000e+01,1.685457e+01,3.814926e+00,3.961472e-01
1.359500e+01,1.681019e+01,3.019822e+00,3.937692e-01
1.360000e+01,1.675259e+01,2.140786e+00,3.906835e-01
1.360500e+01,1.668167e+01,1.183330e+00,3.868841e-01
1.361000e+01,1.659838e+01,1.758545e-01,3.824223e-01
1.361500e+01,1.650419e+01,-8.463330e-01,3.773764e-01
1.362000e+01,1.640203e+01,-1.822223e+00,3.719034e-01
1.362500e+01,1.629476e+01,-2.699663e+00,3.661565e-01
1.363000e+01,1.618531e+01,-3.430151e+00,3.602931e-01
1.363500e+01,1.607626e+01,-3.983252e+00,3.544510e-01
1.364000e+01,1.596919e+01,-4.354074e+00,3.487148e-01
1.364500e+01,1.586503e+01,-4.553916e+00,3.431348e-01
1.365000e+01,1.576375e+01,-4.615018e+00,3.377091e-01
1.365500e+01,1.566429e+01,-4.586830e+00,3.323806e-01
1.366000e+01,1.556643e+01,-4.501517e+00,3.271379e-01
1.366500e+01,1.546919e+01,-4.396686e+00,3.219287e-01
1.367000e+01,1.537328e+01,-4.276116e+00,3.167904e-01
1.367500e+01,1.527889e+01,-4.143051e+00,3.117337e-01
1.368000e+01,1.518685e+01,-3.988270e+00,3.068029e-01
1.368500e+01,1.509833e+01,-3.792405e+00,3.020606e-01
1.369000e+01,1.501466e+01,-3.538166e+00,2.975778e-01
1.369500e+01,1.493614e+01,-3.224752e+00,2.933717e-01
1.370000e+01,1.486274e+01,-2.859940e+00,2.894392e-01
1.370500e+01,1.479365e+01,-2.467581e+00,2.857379e-01
1.371000e+01,1.472780e+01,-2.077154e+00,2.822102e-01
1.371500e+01,1.466495e+01,-1.702638e+00,2.788433e-01
1.372000e+01,1.460364e+01,-1.374228e+00,2.755585e-01
1.372500e+01,1.454379e+01,-1.093229e+00,2.723523e-01
1.373000e+01,1.448485e+01,-8.657080e-01,2.691947e-01
1.373500e+01,1.442783e+01,-6.689023e-01,2.661398e-01
1.374000e+01,1.437378e+01,-4.765507e-01,2.632445e-01
1.374500e+01,1.432327e+01,-2.713683e-01,2.605382e-01
1.375000e+01,1.427680e+01,-4.076950e-02,2.580491e-01
1.375500e+01,1.423513e+01,2.268386e-01,2.558165e-01
1.376000e+01,1.419725e+01,5.166821e-01,2.537873e-01
1.376500e+01,1.416354e+01,8.280156e-01,2.519813e-01
1.377000e+01,1.413313e+01,1.140531e+00,2.503520e-01
1.377500e+01,1.410431e+01,1.423254e+00,2.488081e-01
1.378000e+01,1.407672e+01,1.663174e+00,2.473299e-01
1.378500e+01,1.404927e+01,1.848034e+00,2.458597e-01
1.379000e+01,1.402135e+01,1.973549e+00,2.443638e-01
1.379500e+01,1.399235e+01,2.035385e+00,2.428102e-01
1.380000e+01,1.396262e+01,2.049987e+00,2.412174e-01
1.380500e+01,1.393181e+01,2.023994e+00,2.395670e-01
1.381000e+01,1.390036e+01,1.974711e+00,2.378820e-01
1.381500e+01,1.386846e+01,1.911220e+00,2.361728e-01
1.382000e+01,1.383611e+01,1.843072e+00,2.344399e-01
1.382500e+01,1.380373e+01,1.778397e+00,2.327051e-01
1.383000e+01,1.377123e+01,1.719036e+00,2.309644e-01
1.383500e+01,1.373873e+01,1.665937e+00,2.292229e-01
1.384000e+01,1.370643e+01,1.620654e+00,2.274929e-01
1.384500e+01,1.367433e+01,1.584391e+00,2.257730e-01
1.385000e+01,1.364245e+01,1.556739e+00,2.240650e-01
1.385500e+01,1.361080e+01,1.536421e+00,2.223694e-01
1.386000e+01,1.357931e+01,1.521444e+00,2.206825e-01
1.386500e+01,1.354759e+01,1.505505e+00,2.189830e-01
1.387000e+01,1.351529e+01,1.481036e+00,2.172525e-01
1.387500e+01,1.348172e+01,1.436741e+00,2.154545e-01
1.388000e+01,1.344626e+01,1.363461e+00,2.135548e-01
1.388500e+01,1.340818e+01,1.251957e+00,2.115148e-01
1.389000e+01,1.336700e+01,1.097620e+00,2.093086e-01
1.389500e+01,1.332255e+01,9.037373e-01,2.069274e-01
1.390000e+01,1.327512e+01,6.775895e-01,2.043862e-01
1.390500e+01,1.322514e+01,4.354880e-01,2.017088e-01
1.391000e+01,1.317352e+01,1.992458e-01,1.989431e-01
1.391500e+01,1.312131e+01,-1.317170e-02,1.961461e-01
1.392000e+01,1.306940e+01,-1.846037e-01,1.933654e-01
1.392500e+01,1.301823e+01,-3.052394e-01,1.906242e-01
1.393000e+01,1.296827e+01,-3.757373e-01,1.879473e-01
1.393500e+01,1.291935e+01,-4.050064e-01,1.853267e-01
1.394000e+01,1.287107e+01,-4.074168e-01,1.827399e-01
1.394500e+01,1.282305e+01,-3.968916e-01,1.801675e-01
1.395000e+01,1.277464e+01,-3.911949e-01,1.775741e-01
1.395500e+01,1.272570e+01,-3.964840e-01,1.749523e-01
1.396000e+01,1.267608e+01,-4.149999e-01,1.722942e-01
1.396500e+01,1.262619e+01,-4.430590e-01,1.696214e-01
1.397000e+01,1.257647e+01,-4.682607e-01,1.669579e-01
1.397500e+01,1.252765e+01,-4.834097e-01,1.643422e-01
1.398000e+01,1.247982e+01,-4.813566e-01,1.617796e-01
1.398500e+01,1.243349e+01,-4.506676e-01,1.592976e-01
1.399000e+01,1.238857e+01,-4.017399e-01,1.568913e-01
1.399500e+01,1.234509e+01,-3.372361e-01,1.545623e-01
1.400000e+01,1.230243e+01,-2.615569e-01,1.522768e-01
1.400500e+01,1.226071e+01,-1.856148e-01,1.500418e-01
1.401000e+01,1.221956e+01,-1.139382e-01,1.478373e-01
1.401500e+01,1.217927e+01,-4.535389e-02,1.456789e-01
1.402000e+01,1.213989e+01,2.214049e-02,1.435687e-01
1.402500e+01,1.210137e+01,8.468231e-02,1.415055e-01
1.403000e+01,1.206365e+01,1.487991e-01,1.394846e-01
1.403500e+01,1.202676e+01,2.105952e-01,1.375085e-01
1.404000e+01,1.199032e+01,2.632665e-01,1.355561e-01
1.404500e+01,1.195375e+01,3.049310e-01,1.335968e-01
1.405000e+01,1.191726e+01,3.321459e-01,1.316421e-01
1.405500e+01,1.188039e+01,3.407426e-01,1.296667e-01
1.406000e+01,1.184364e+01,3.435903e-01,1.276979e-01
1.406500e+01,1.180715e+01,3.440624e-01,1.257432e-01
1.407000e+01,1.177160e+01,3.516154e-01,1.238384e-01
1.407500e+01,1.173700e+01,3.738861e-01,1.219850e-01
1.408000e+01,1.170379e+01,4.136576e-01,1.202056e-01
1.408500e+01,1.167144e+01,4.614356e-01,1.184727e-01
1.409000e+01,1.163922e+01,5.066447e-01,1.167465e-01
1.409500e+01,1.160618e+01,5.333089e-01,1.149768e-01
1.410000e+01,1.157147e+01,5.225836e-01,1.131172e-01
1.410500e+01,1.153413e+01,4.644123e-01,1.111165e-01
1.411000e+01,1.149417e+01,3.576150e-01,1.089758e-01
1.411500e+01,1.145168e+01,2.134678e-01,1.066994e-01
1.412000e+01,1.140752e+01,4.887752e-02,1.043339e-01
1.412500e+01,1.136262e+01,-1.124093e-01,1.019287e-01
1.413000e+01,1.131826e+01,-2.454195e-01,9.955191e-02
1.413500e+01,1.127496e+01,-3.367782e-01,9.723230e-02
1.414000e+01,1.123330e+01,-3.793119e-01,9.500032e-02
1.414500e+01,1.119323e+01,-3.770328e-01,9.285394e-02
1.415000e+01,1.115452e+01,-3.410625e-01,9.077977e-02
1.415500e+01,1.111668e+01,-2.849023e-01,8.875268e-02
1.416000e+01,1.107934e+01,-2.231665e-01,8.675243e-02
1.416500e+01,1.104238e+01,-1.636778e-01,8.477243e-02
1.417000e+01,1.100614e+01,-1.040529e-01,8.283082e-02
1.417500e+01,1.097095e+01,-4.039919e-02,8.094583e-02
1.418000e+01,1.093734e+01,3.426789e-02,7.914486e-02
1.418500e+01,1.090568e+01,1.274510e-01,7.744918e-02
1.419000e+01,1.087625e+01,2.411450e-01,7.587257e-02
1.419500e+01,1.084862e+01,3.679340e-01,7.439201e-02
1.420000e+01,1.082233e+01,4.980331e-01,7.298391e-02
1.420500e+01,1.079659e+01,6.157766e-01,7.160454e-02
1.421000e+01,1.077089e+01,7.122400e-01,7.022801e-02
1.421500e+01,1.074487e+01,7.808545e-01,6.883417e-02
1.422000e+01,1.071846e+01,8.221149e-01,6.741911e-02
1.422500e+01,1.069207e+01,8.456504e-01,6.600526e-02
1.423000e+01,1.066613e+01,8.628940e-01,6.461582e-02
1.423500e+01,1.064106e+01,8.848877e-01,6.327273e-02
1.424000e+01,1.061697e+01,9.169260e-01,6.198193e-02
1.424500e+01,1.059345e+01,9.540672e-01,6.072187e-02
1.425000e+01,1.057002e+01,9.891531e-01,5.946685e-02
1.425500e+01,1.054596e+01,1.009238e+00,5.817777e-02
1.426000e+01,1.052056e+01,1.002402e+00,5.681710e-02
1.426500e+01,1.049367e+01,9.669049e-01,5.537665e-02
1.427000e+01,1.046539e+01,9.057172e-01,5.386141e-02
1.427500e+01,1.043677e+01,8.388137e-01,5.232817e-02
1.428000e+01,1.040902e+01,7.891787e-01,5.084172e-02
1.428500e+01,1.038357e+01,7.821510e-01,4.947815e-02
1.429000e+01,1.036150e+01,8.360052e-01,4.829583e-02
1.429500e+01,1.034340e+01,9.573035e-01,4.732588e-02
1.430000e+01,1.032856e+01,1.129370e+00,4.653117e-02
1.430500e+01,1.031565e+01,1.323218e+00,4.583952e-02
1.431000e+01,1.030224e+01,1.491820e+00,4.512121e-02
1.431500e+01,1.028597e+01,1.589829e+00,4.424924e-02
1.432000e+01,1.026407e+01,1.572662e+00,4.307597e-02
1.432500e+01,1.023483e+01,1.416180e+00,4.150979e-02
1.433000e+01,1.019737e+01,1.117503e+00,3.950273e-02
1.433500e+01,1.015189e+01,6.968984e-01,3.706660e-02
1.434000e+01,1.009981e+01,1.972951e-01,3.427642e-02
1.434500e+01,1.004337e+01,-3.239184e-01,3.125270e-02
1.435000e+01,9.985387e+00,-8.054134e-01,2.814640e-02
1.435500e+01,9.928719e+00,-1.189888e+00,2.511056e-02
1.436000e+01,9.875837e+00,-1.435586e+00,2.227753e-02
1.436500e+01,9.828630e+00,-1.519532e+00,1.974849e-02
1.437000e+01,9.788037e+00,-1.442018e+00,1.757382e-02
1.437500e+01,9.754372e+00,-1.218739e+00,1.577033e-02
1.438000e+01,9.727095e+00,-8.836333e-01,1.430899e-02
1.438500e+01,9.705586e+00,-4.719889e-01,1.315672e-02
1.439000e+01,9.689014e+00,-2.016062e-02,1.226887e-02
1.439500e+01,9.677134e+00,4.480636e-01,1.163246e-02
1.440000e+01,9.669857e+00,9.175033e-01,1.124262e-02
1.440500e+01,9.667869e+00,1.389981e+00,1.113610e-02
1.441000e+01,9.672136e+00,1.877184e+00,1.136469e-02
1.441500e+01,9.683849e+00,2.395961e+00,1.199221e-02
1.442000e+01,9.704451e+00,2.967556e+00,1.309588e-02
1.442500e+01,9.735091e+00,3.609101e+00,1.473737e-02
1.443000e+01,9.776300e+00,4.325114e+00,1.694504e-02
1.443500e+01,9.828688e+00,5.118368e+00,1.975162e-02
1.444000e+01,9.892426e+00,5.981394e+00,2.316625e-02
1.444500e+01,9.967529e+00,6.904442e+00,2.718969e-02
1.445000e+01,1.005415e+01,7.878012e+00,3.183007e-02
1.445500e+01,1.015292e+01,8.901337e+00,3.712142e-02
1.446000e+01,1.026457e+01,9.976549e+00,4.310312e-02
1.446500e+01,1.039064e+01,1.111948e+01,4.985688e-02
1.447000e+01,1.053269e+01,1.234676e+01,5.746701e-02
1.447500e+01,1.069208e+01,1.367314e+01,6.600572e-02
1.448000e+01,1.086967e+01,1.510274e+01,7.552000e-02
1.448500e+01,1.106609e+01,1.663282e+01,8.604282e-02
1.449000e+01,1.128035e+01,1.823622e+01,9.752124e-02
1.449500e+01,1.151056e+01,1.986730e+01,1.098538e-01
1.450000e+01,1.175393e+01,2.146663e+01,1.228919e-01
1.450500e+01,1.200660e+01,2.296090e+01,1.364282e-01
1.451000e+01,1.226483e+01,2.428434e+01,1.502624e-01
1.451500e+01,1.252474e+01,2.537785e+01,1.641864e-01
1.452000e+01,1.278279e+01,2.620168e+01,1.780106e-01
1.452500e+01,1.303623e+01,2.673500e+01,1.915884e-01
1.453000e+01,1.328339e+01,2.698899e+01,2.048295e-01
1.453500e+01,1.352258e+01,2.698746e+01,2.176432e-01
1.454000e+01,1.375377e+01,2.677927e+01,2.300289e-01
1.454500e+01,1.397700e+01,2.641989e+01,2.419876e-01
1.455000e+01,1.419340e+01,2.595954e+01,2.535810e-01
1.455500e+01,1.440341e+01,2.544232e+01,2.648317e-01
1.456000e+01,1.460815e+01,2.491303e+01,2.758004e-01
1.456500e+01,1.480762e+01,2.438940e+01,2.864862e-01
1.457000e+01,1.500225e+01,2.387915e+01,2.969130e-01
1.457500e+01,1.519069e+01,2.338214e+01,3.070086e-01
1.458000e+01,1.537320e+01,2.286712e+01,3.167862e-01
1.458500e+01,1.554895e+01,2.232074e+01,3.262016e-01
1.459000e+01,1.571645e+01,2.171703e+01,3.351748e-01
1.459500e+01,1.587480e+01,2.104904e+01,3.436581e-01
1.460000e+01,1.602354e+01,2.031603e+01,3.516263e-01
1.460500e+01,1.616213e+01,1.951541e+01,3.590512e-01
1.461000e+01,1.628955e+01,1.864812e+01,3.658774e-01
1.461500e+01,1.640545e+01,1.773016e+01,3.720867e-01
1.462000e+01,1.650909e+01,1.675814e+01,3.776387e-01
1.462500e+01,1.660145e+01,1.575961e+01,3.825866e-01
1.463000e+01,1.668151e+01,1.472524e+01,3.868758e-01
1.463500e+01,1.674990e+01,1.367714e+01,3.905396e-01
1.464000e+01,1.680573e+01,1.260657e+01,3.935304e-01
1.464500e+01,1.684962e+01,1.152737e+01,3.958820e-01
1.465000e+01,1.688362e+01,1.047572e+01,3.977031e-01
1.465500e+01,1.690712e+01,9.446348e+00,3.989623e-01
1.466000e+01,1.692285e+01,8.484113e+00,3.998049e-01
1.466500e+01,1.693005e+01,7.575135e+00,4.001908e-01
1.467000e+01,1.693088e+01,6.748018e+00,4.002349e-01
1.467500e+01,1.692490e+01,5.987021e+00,3.999145e-01
1.468000e+01,1.691136e+01,5.266701e+00,3.991896e-01
1.468500e+01,1.688901e+01,4.556520e+00,3.979922e-01
1.469000e+01,1.685617e+01,3.816572e+00,3.962327e-01
1.469500e+01,1.681154e+01,3.018845e+00,3.938416e-01
1.470000e+01,1.675390e+01,2.141441e+00,3.907539e-01
1.470500e+01,1.668314e+01,1.187987e+00,3.869632e-01
1.471000e+01,1.659968e+01,1.779472e-01,3.824920e-01
1.471500e+01,1.650568e+01,-8.414370e-01,3.774558e-01
1.472000e+01,1.640324e+01,-1.821813e+00,3.719678e-01
1.472500e+01,1.629609e+01,-2.697094e+00,3.662277e-01
1.473000e+01,1.618658e+01,-3.428592e+00,3.603612e-01
1.473500e+01,1.607759e+01,-3.980812e+00,3.545224e-01
1.474000e+01,1.597064e+01,-4.349897e+00,3.487928e-01
1.474500e+01,1.586637e+01,-4.551672e+00,3.432066e-01
1.475000e+01,1.576492e+01,-4.615866e+00,3.377713e-01
1.475500e+01,1.566551e+01,-4.587602e+00,3.324460e-01
1.476000e+01,1.556766e+01,-4.502459e+00,3.272038e-01
1.476500e+01,1.547041e+01,-4.397519e+00,3.219939e-01
1.477000e+01,1.537454e+01,-4.276164e+00,3.168581e-01
1.477500e+01,1.528017e+01,-4.142569e+00,3.118020e-01
1.478000e+01,1.518809e+01,-3.988085e+00,3.068695e-01
1.478500e+01,1.509993e+01,-3.787372e+00,3.021460e-01
1.479000e+01,1.501638e+01,-3.530470e+00,2.976701e-01
1.479500e+01,1.493751e+01,-3.221763e+00,2.934452e-01
1.480000e+01,1.486421e+01,-2.855756e+00,2.895178e-01
1.480500e+01,1.479515e+01,-2.463544e+00,2.858182e-01
1.481000e+01,1.472926e+01,-2.073855e+00,2.822883e-01
1.481500e+01,1.466654e+01,-1.698552e+00,2.789284e-01
1.482000e+01,1.460509e+01,-1.371753e+00,2.756364e-01
1.482500e+01,1.454476e+01,-1.098872e+00,2.724043e-01
1.483000e+01,1.448614e+01,-8.672439e-01,2.692638e-01
1.483500e+01,1.442937e+01,-6.660081e-01,2.662226e-01
1.484000e+01,1.437507e+01,-4.777434e-01,2.633134e-01
1.484500e+01,1.432445e+01,-2.751500e-01,2.606017e-01
1.485000e+01,1.427808e+01,-4.342467e-02,2.581175e-01
1.485500e+01,1.423603e+01,2.205629e-01,2.558650e-01
1.486000e+01,1.419874e+01,5.195476e-01,2.538670e-01
1.486500e+01,1.416496e+01,8.301373e-01,2.520574e-01
1.487000e+01,1.413421e+01,1.138158e+00,2.504098e-01
1.487500e+01,1.410564e+01,1.423391e+00,2.488796e-01
1.488000e+01,1.407795e+01,1.664655e+00,2.473958e-01
1.488500e+01,1.405047e+01,1.850870e+00,2.459239e-01
1.489000e+01,1.402237e+01,1.972798e+00,2.444184e-01
1.489500e+01,1.399355e+01,2.038492e+00,2.428746e-01
1.490000e+01,1.396365e+01,2.052207e+00,2.412728e-01
1.490500e+01,1.393291e+01,2.027967e+00,2.396256e-01
1.491000e+01,1.390150e+01,1.977653e+00,2.379430e-01
1.491500e+01,1.386953e+01,1.913589e+00,2.362303e-01
1.492000e+01,1.383726e+01,1.846316e+00,2.345018e-01
1.492500e+01,1.380480e+01,1.779998e+00,2.327624e-01
1.493000e+01,1.377226e+01,1.720000e+00,2.310192e-01
1.493500e+01,1.373986e+01,1.666443e+00,2.292836e-01
1.494000e+01,1.370751e+01,1.619784e+00,2.275508e-01
1.494500e+01,1.367536e+01,1.583674e+00,2.258281e-01
1.495000e+01,1.364342e+01,1.555379e+00,2.241172e-01
1.495500e+01,1.361187e+01,1.535067e+00,2.224266e-01
1.496000e+01,1.358033e+01,1.520451e+00,2.207371e-01
1.496500e+01,1.354864e+01,1.504280e+00,2.190395e-01
1.497000e+01,1.351633e+01,1.479609e+00,2.173086e-01
1.497500e+01,1.348280e+01,1.435361e+00,2.155122e-01
1.498000e+01,1.344738e+01,1.362197e+00,2.136145e-01
1.498500e+01,1.340934e+01,1.251955e+00,2.115767e-01
1.499000e+01,1.336809e+01,1.097285e+00,2.093670e-01
1.499500e+01,1.332368e+01,9.023185e-01,2.069879e-01
1.500000e+01,1.327624e+01,6.765280e-01,2.044462e-01
1.500500e+01,1.322629e+01,4.345683e-01,2.017703e-01
1.501000e+01,1.317473e+01,1.990703e-01,1.990082e-01
1.501500e+01,1.312246e+01,-1.357005e-02,1.962078e-01
1.502000e+01,1.307050e+01,-1.836408e-01,1.934241e-01
1.502500e+01,1.301934e+01,-3.043474e-01,1.906835e-01
1.503000e+01,1.296943e+01,-3.752633e-01,1.880095e-01
1.503500e+01,1.292046e+01,-4.045491e-01,1.853860e-01
1.504000e+01,1.287232e+01,-4.057058e-01,1.828070e-01
1.504500e+01,1.282417e+01,-3.959760e-01,1.802279e-01
1.505000e+01,1.277582e+01,-3.894907e-01,1.776372e-01
1.505500e+01,1.272677e+01,-3.954997e-01,1.750096e-01
1.506000e+01,1.267730e+01,-4.145687e-01,1.723596e-01
1.506500e+01,1.262736e+01,-4.432331e-01,1.696841e-01
1.507000e+01,1.257766e+01,-4.698644e-01,1.670213e-01
1.507500e+01,1.252862e+01,-4.848388e-01,1.643941e-01
1.508000e+01,1.248099e+01,-4.804058e-01,1.618425e-01
1.508500e+01,1.243471e+01,-4.512478e-01,1.593633e-01
1.509000e+01,1.238982e+01,-4.017934e-01,1.569583e-01
1.509500e+01,1.234609e+01,-3.354073e-01,1.546158e-01
1.510000e+01,1.230358e+01,-2.616937e-01,1.523383e-01
1.510500e+01,1.226196e+01,-1.859217e-01,1.501085e-01
1.511000e+01,1.222104e+01,-1.141421e-01,1.479161e-01
1.511500e+01,1.218071e+01,-4.638375e-02,1.457560e-01
1.512000e+01,1.214126e+01,1.807371e-02,1.436424e-01
1.512500e+01,1.210275e+01,8.116126e-02,1.415793e-01
1.513000e+01,1.206522e+01,1.444717e-01,1.395687e-01
1.513500e+01,1.202836e+01,2.047223e-01,1.375938e-01
1.514000e+01,1.199181e+01,2.566993e-01,1.356361e-01
1.514500e+01,1.195525e+01,2.991973e-01,1.336774e-01
1.515000e+01,1.191873e+01,3.272994e-01,1.317205e-01
1.515500e+01,1.188197e+01,3.385997e-01,1.297513e-01
1.516000e+01,1.184520e+01,3.399290e-01,1.277817e-01
1.516500e+01,1.180879e+01,3.422196e-01,1.258309e-01
1.517000e+01,1.177316e+01,3.506951e-01,1.239223e-01
1.517500e+01,1.173871e+01,3.756385e-01,1.220768e-01
1.518000e+01,1.170549e+01,4.165770e-01,1.202968e-01
1.518500e+01,1.167313e+01,4.658600e-01,1.185632e-01
1.519000e+01,1.164076e+01,5.104717e-01,1.168294e-01
1.519500e+01,1.160776e+01,5.363856e-01,1.150614e-01
1.520000e+01,1.157304e+01,5.244681e-01,1.132014e-01
1.520500e+01,1.153586e+01,4.665944e-01,1.112093e-01
1.521000e+01,1.149586e+01,3.602604e-01,1.090665e-01
1.521500e+01,1.145336e+01,2.139336e-01,1.067896e-01
1.522000e+01,1.140916e+01,4.868412e-02,1.044215e-01
1.522500e+01,1.136426e+01,-1.120924e-01,1.020166e-01
1.523000e+01,1.131977e+01,-2.466171e-01,9.963291e-02
1.523500e+01,1.127639e+01,-3.387390e-01,9.730876e-02
1.524000e+01,1.123471e+01,-3.807405e-01,9.507623e-02
1.524500e+01,1.119469e+01,-3.770904e-01,9.293176e-02
1.525000e+01,1.115599e+01,-3.400081e-01,9.085887e-02
1.525500e+01,1.111811e+01,-2.838360e-01,8.882959e-02
1.526000e+01,1.108083e+01,-2.214575e-01,8.683196e-02
1.526500e+01,1.104386e+01,-1.610611e-01,8.485143e-02
1.527000e+01,1.100763e+01,-1.017561e-01,8.291060e-02
1.527500e+01,1.097236e+01,-3.915085e-02,8.102144e-02
1.528000e+01,1.093881e+01,3.655167e-02,7.922395e-02
1.528500e+01,1.090713e+01,1.284880e-01,7.752685e-02
1.529000e+01,1.087768e+01,2.420445e-01,7.594887e-02
1.529500e+01,1.085008e+01,3.687965e-01,7.447051e-02
1.530000e+01,1.082371e+01,4.976131e-01,7.305779e-02
1.530500e+01,1.079803e+01,6.165532e-01,7.168190e-02
1.531000e+01,1.077223e+01,7.115164e-01,7.029975e-02
1.531500e+01,1.074621e+01,7.799839e-01,6.890571e-02
1.532000e+01,1.071981e+01,8.215300e-01,6.749125e-02
1.532500e+01,1.069344e+01,8.455311e-01,6.607875e-02
1.533000e+01,1.066750e+01,8.629222e-01,6.468914e-02
1.533500e+01,1.064242e+01,8.848012e-01,6.334520e-02
1.534000e+01,1.061833e+01,9.171127e-01,6.205494e-02
1.534500e+01,1.059481e+01,9.544069e-01,6.079499e-02
1.535000e+01,1.057138e+01,9.894697e-01,5.953986e-02
1.535500e+01,1.054732e+01,1.009356e+00,5.825057e-02
1.536000e+01,1.052192e+01,1.002837e+00,5.689015e-02
1.536500e+01,1.049504e+01,9.672602e-01,5.544988e-02
1.537000e+01,1.046673e+01,9.056695e-01,5.393313e-02
1.537500e+01,1.043813e+01,8.391045e-01,5.240111e-02
1.538000e+01,1.041038e+01,7.892692e-01,5.091446e-02
1.538500e+01,1.038492e+01,7.822845e-01,4.955033e-02
1.539000e+01,1.036286e+01,8.360760e-01,4.836883e-02
1.539500e+01,1.034471e+01,9.570705e-01,4.739619e-02
1.540000e+01,1.032990e+01,1.129715e+00,4.660278e-02
1.540500e+01,1.031700e+01,1.323577e+00,4.591175e-02
1.541000e+01,1.030360e+01,1.492335e+00,4.519403e-02
