time_s,AorticArchII,ThoracicAortaII,LSubclavianI,RIliacFemoralII,LUlnar,RAnteriorTibial,RUlnar,Splenic
8.34800000e+00,5.17727214e+01,-3.77464228e+01,6.21188538e+00,-2.95609267e+00,2.35756962e+00,4.47948643e-01,2.95161894e+00,1.63694440e+00
8.34900000e+00,5.34452387e+01,-3.85672064e+01,6.17261220e+00,-2.77037194e+00,2.34632722e+00,4.51732660e-01,2.90666563e+00,1.63069989e+00
8.35000000e+00,5.51597780e+01,-3.93387130e+01,6.14198834e+00,-2.57043419e+00,2.33485284e+00,4.56360232e-01,2.85953931e+00,1.62643842e+00
8.35100000e+00,5.69128733e+01,-4.00601874e+01,6.12070060e+00,-2.35699684e+00,2.32309955e+00,4.61908312e-01,2.81036783e+00,1.62434021e+00
8.35200000e+00,5.86998725e+01,-4.07315165e+01,6.10948975e+00,-2.13127188e+00,2.31102869e+00,4.68461228e-01,2.75928109e+00,1.62452369e+00
8.35300000e+00,6.05154101e+01,-4.13532056e+01,6.10907737e+00,-1.89498125e+00,2.29861425e+00,4.76089936e-01,2.70641279e+00,1.62702736e+00
8.35400000e+00,6.23535472e+01,-4.19264405e+01,6.12016679e+00,-1.65045350e+00,2.28584200e+00,4.84834368e-01,2.65191386e+00,1.63180800e+00
8.35500000e+00,6.42082680e+01,-4.24531144e+01,6.14341813e+00,-1.40057934e+00,2.27270806e+00,4.94680608e-01,2.59595841e+00,1.63874237e+00
8.35600000e+00,6.60739030e+01,-4.29357326e+01,6.17943966e+00,-1.14871843e+00,2.25921686e+00,5.05541048e-01,2.53874991e+00,1.64763508e+00
8.35700000e+00,6.79453762e+01,-4.33770957e+01,6.22879283e+00,-8.98556108e-01,2.24537862e+00,5.17242358e-01,2.48052704e+00,1.65823319e+00
8.35800000e+00,6.98182527e+01,-4.37799512e+01,6.29199595e+00,-6.53962386e-01,2.23120879e+00,5.29516525e-01,2.42157308e+00,1.67023740e+00
8.35900000e+00,7.16887477e+01,-4.41465388e+01,6.36949809e+00,-4.18627633e-01,2.21672754e+00,5.42022504e-01,2.36220683e+00,1.68333152e+00
8.36000000e+00,7.35531885e+01,-4.44783003e+01,6.46167646e+00,-1.96033578e-01,2.20196326e+00,5.54348077e-01,2.30280468e+00,1.69717926e+00
8.36100000e+00,7.54078616e+01,-4.47753986e+01,6.56877365e+00,1.09918988e-02,2.18695321e+00,5.66076421e-01,2.24377061e+00,1.71146120e+00
8.36200000e+00,7.72483501e+01,-4.50363313e+01,6.69086283e+00,2.00238443e-01,2.17174891e+00,5.76804685e-01,2.18555831e+00,1.72586246e+00
8.36300000e+00,7.90694144e+01,-4.52577804e+01,6.82778908e+00,3.70291573e-01,2.15641669e+00,5.86205106e-01,2.12864786e+00,1.74008954e+00
8.36400000e+00,8.08649849e+01,-4.54347724e+01,6.97912812e+00,5.20520773e-01,2.14103764e+00,5.94060961e-01,2.07353452e+00,1.75387135e+00
8.36500000e+00,8.26281931e+01,-4.55608393e+01,7.14413299e+00,6.51005217e-01,2.12570867e+00,6.00282551e-01,2.02073353e+00,1.76694844e+00
8.36600000e+00,8.43522833e+01,-4.56288751e+01,7.32177108e+00,7.62406828e-01,2.11053222e+00,6.04912563e-01,1.97073370e+00,1.77908592e+00
8.36700000e+00,8.60307985e+01,-4.56311042e+01,7.51067432e+00,8.55847205e-01,2.09561653e+00,6.08103439e-01,1.92401424e+00,1.79005500e+00
8.36800000e+00,8.76584973e+01,-4.55598401e+01,7.70923211e+00,9.32705196e-01,2.08106322e+00,6.10076401e-01,1.88100550e+00,1.79964313e+00
8.36900000e+00,8.92316336e+01,-4.54076016e+01,7.91560728e+00,9.94496925e-01,2.06696309e+00,6.11080342e-01,1.84208840e+00,1.80764814e+00
8.37000000e+00,9.07481475e+01,-4.51672921e+01,8.12780536e+00,1.04274678e+00,2.05339000e+00,6.11349283e-01,1.80758308e+00,1.81388037e+00
8.37100000e+00,9.22075873e+01,-4.48321849e+01,8.34376773e+00,1.07888288e+00,2.04039664e+00,6.11069743e-01,1.77774111e+00,1.81816844e+00
8.37200000e+00,9.36107018e+01,-4.43956405e+01,8.56143923e+00,1.10419451e+00,2.02801473e+00,6.10369383e-01,1.75274947e+00,1.82036394e+00
8.37300000e+00,9.49590176e+01,-4.38508016e+01,8.77881158e+00,1.11982905e+00,2.01625652e+00,6.09320261e-01,1.73273654e+00,1.82034928e+00
8.37400000e+00,9.62542721e+01,-4.31908257e+01,8.99407628e+00,1.12675565e+00,2.00511882e+00,6.07952665e-01,1.71777639e+00,1.81805072e+00
8.37500000e+00,9.74981516e+01,-4.24084360e+01,9.20557404e+00,1.12585300e+00,1.99458769e+00,6.06278733e-01,1.70790105e+00,1.81344419e+00
8.37600000e+00,9.86919736e+01,-4.14967276e+01,9.41198696e+00,1.11786896e+00,1.98464562e+00,6.04312177e-01,1.70310587e+00,1.80656224e+00
8.37700000e+00,9.98368005e+01,-4.04491396e+01,9.61227429e+00,1.10351301e+00,1.97527633e+00,6.02084030e-01,1.70335593e+00,1.79749670e+00
8.37800000e+00,1.00933528e+02,-3.92603727e+01,9.80573987e+00,1.08345816e+00,1.96647069e+00,5.99647650e-01,1.70858887e+00,1.78639472e+00
8.37900000e+00,1.01983085e+02,-3.79271266e+01,9.99202460e+00,1.05835818e+00,1.95823115e+00,5.97074274e-01,1.71871658e+00,1.77344739e+00
8.38000000e+00,1.02986707e+02,-3.64486144e+01,1.01710634e+01,1.02889294e+00,1.95057562e+00,5.94446203e-01,1.73361939e+00,1.75888411e+00
8.38100000e+00,1.03946053e+02,-3.48270843e+01,1.03430315e+01,9.95734910e-01,1.94353874e+00,5.91838834e-01,1.75315251e+00,1.74293866e+00
8.38200000e+00,1.04863441e+02,-3.30682084e+01,1.05082741e+01,9.59601669e-01,1.93717442e+00,5.89314204e-01,1.77713671e+00,1.72584380e+00
8.38300000e+00,1.05741925e+02,-3.11812607e+01,1.06672277e+01,9.21251702e-01,1.93155584e+00,5.86910522e-01,1.80536053e+00,1.70780718e+00
8.38400000e+00,1.06585202e+02,-2.91784918e+01,1.08203407e+01,8.81477075e-01,1.92677125e+00,5.84639959e-01,1.83758795e+00,1.68899700e+00
8.38500000e+00,1.07397711e+02,-2.70753298e+01,1.09680518e+01,8.41149438e-01,1.92292441e+00,5.82491483e-01,1.87355013e+00,1.66954536e+00
8.38600000e+00,1.08184383e+02,-2.48894209e+01,1.11107654e+01,8.01197266e-01,1.92012602e+00,5.80436093e-01,1.91295705e+00,1.64954511e+00
8.38700000e+00,1.08950535e+02,-2.26402182e+01,1.12488926e+01,7.62624944e-01,1.91848889e+00,5.78433303e-01,1.95549385e+00,1.62906084e+00
8.38800000e+00,1.09701635e+02,-2.03479966e+01,1.13829033e+01,7.26492524e-01,1.91811868e+00,5.76437366e-01,2.00082407e+00,1.60813862e+00
8.38900000e+00,1.10442938e+02,-1.80326238e+01,1.15133818e+01,6.93865184e-01,1.91910277e+00,5.74402493e-01,2.04859612e+00,1.58681669e+00
8.39000000e+00,1.11179449e+02,-1.57137580e+01,1.16411101e+01,6.65811131e-01,1.92150451e+00,5.72283090e-01,2.09842620e+00,1.56513628e+00
8.39100000e+00,1.11915398e+02,-1.34091177e+01,1.17670629e+01,6.43281444e-01,1.92535047e+00,5.70036557e-01,2.14991366e+00,1.54314536e+00
8.39200000e+00,1.12654207e+02,-1.11342908e+01,1.18923997e+01,6.27063491e-01,1.93062692e+00,5.67621946e-01,2.20263035e+00,1.52089958e+00
8.39300000e+00,1.13398394e+02,-8.90231641e+00,1.20184373e+01,6.17705801e-01,1.93727338e+00,5.64999153e-01,2.25610858e+00,1.49846022e+00
8.39400000e+00,1.14149494e+02,-6.72307384e+00,1.21464894e+01,6.15438519e-01,1.94518677e+00,5.62131475e-01,2.30986280e+00,1.47588574e+00
8.39500000e+00,1.14908244e+02,-4.60397990e+00,1.22778549e+01,6.20139206e-01,1.95421556e+00,5.58984594e-01,2.36335191e+00,1.45323049e+00
8.39600000e+00,1.15674730e+02,-2.54958575e+00,1.24136044e+01,6.31341971e-01,1.96417916e+00,5.55531912e-01,2.41602822e+00,1.43053597e+00
8.39700000e+00,1.16448616e+02,-5.62243858e-01,1.25545870e+01,6.48244733e-01,1.97486327e+00,5.51754787e-01,2.46730038e+00,1.40783204e+00
8.39800000e+00,1.17229354e+02,1.35754638e+00,1.27013351e+01,6.69811133e-01,1.98603962e+00,5.47645706e-01,2.51657040e+00,1.38513460e+00
8.39900000e+00,1.18016291e+02,3.21060106e+00,1.28540672e+01,6.94862675e-01,1.99747326e+00,5.43208635e-01,2.56323653e+00,1.36244751e+00
8.40000000e+00,1.18808710e+02,4.99862844e+00,1.30127099e+01,7.22197947e-01,2.00893246e+00,5.38458347e-01,2.60670730e+00,1.33976495e+00
8.40100000e+00,1.19605765e+02,6.72406121e+00,1.31769382e+01,7.50731002e-01,2.02020077e+00,5.33418229e-01,2.64642580e+00,1.31707378e+00
8.40200000e+00,1.20406374e+02,8.39014107e+00,1.33462281e+01,7.79591874e-01,2.03108249e+00,5.28117631e-01,2.68188213e+00,1.29435512e+00
8.40300000e+00,1.21209105e+02,1.00011911e+01,1.35199074e+01,8.08211559e-01,2.04140900e+00,5.22589319e-01,2.71263069e+00,1.27158471e+00
8.40400000e+00,1.22012092e+02,1.15629129e+01,1.36972077e+01,8.36383018e-01,2.05104550e+00,5.16867813e-01,2.73830976e+00,1.24873299e+00
8.40500000e+00,1.22813058e+02,1.30825941e+01,1.38772994e+01,8.64262368e-01,2.05989265e+00,5.10990345e-01,2.75864648e+00,1.22576514e+00
8.40600000e+00,1.23609430e+02,1.45690855e+01,1.40593414e+01,8.92349818e-01,2.06789212e+00,5.04999508e-01,2.77346833e+00,1.20264275e+00
8.40700000e+00,1.24398559e+02,1.60325324e+01,1.42425253e+01,9.21412907e-01,2.07502815e+00,4.98948044e-01,2.78270075e+00,1.17932737e+00
8.40800000e+00,1.25177823e+02,1.74843247e+01,1.44260950e+01,9.52436653e-01,2.08133201e+00,4.92908105e-01,2.78636459e+00,1.15578421e+00
8.40900000e+00,1.25944921e+02,1.89355877e+01,1.46094321e+01,9.86456538e-01,2.08688069e+00,4.86973502e-01,2.78456355e+00,1.13199016e+00
8.41000000e+00,1.26697794e+02,2.03971555e+01,1.47920389e+01,1.02453701e+00,2.09180424e+00,4.81274067e-01,2.77747999e+00,1.10793843e+00
8.41100000e+00,1.27434784e+02,2.18779872e+01,1.49735928e+01,1.06759389e+00,2.09627476e+00,4.75969393e-01,2.76534777e+00,1.08364463e+00
8.41200000e+00,1.28154449e+02,2.33853040e+01,1.51539096e+01,1.11638303e+00,2.10051116e+00,4.71256774e-01,2.74844977e+00,1.05915075e+00
8.41300000e+00,1.28855394e+02,2.49240877e+01,1.53329169e+01,1.17142697e+00,2.10476607e+00,4.67359951e-01,2.72709698e+00,1.03452675e+00
8.41400000e+00,1.29536044e+02,2.64970646e+01,1.55105948e+01,1.23301192e+00,2.10931612e+00,4.64518510e-01,2.70161905e+00,1.00987108e+00
8.41500000e+00,1.30194385e+02,2.81048093e+01,1.56869077e+01,1.30120524e+00,2.11445568e+00,4.62977757e-01,2.67236508e+00,9.85313475e-01
8.41600000e+00,1.30827993e+02,2.97460264e+01,1.58617489e+01,1.37589505e+00,2.12046794e+00,4.62959253e-01,2.63968289e+00,9.61006479e-01
8.41700000e+00,1.31433886e+02,3.14177700e+01,1.60348956e+01,1.45683296e+00,2.12762354e+00,4.64654614e-01,2.60393553e+00,9.37131258e-01
8.41800000e+00,1.32008720e+02,3.31158260e+01,1.62060065e+01,1.54368671e+00,2.13615556e+00,4.68204197e-01,2.56548891e+00,9.13887901e-01
8.41900000e+00,1.32548953e+02,3.48348922e+01,1.63746412e+01,1.63607306e+00,2.14624774e+00,4.73691241e-01,2.52471606e+00,8.91493246e-01
8.42000000e+00,1.33051231e+02,3.65688482e+01,1.65403087e+01,1.73357920e+00,2.15802337e+00,4.81142251e-01,2.48199732e+00,8.70174906e-01
8.42100000e+00,1.33512856e+02,3.83110438e+01,1.67025276e+01,1.83577226e+00,2.17153456e+00,4.90533778e-01,2.43771743e+00,8.50163378e-01
8.42200000e+00,1.33932244e+02,4.00548216e+01,1.68608916e+01,1.94220866e+00,2.18675909e+00,5.01808017e-01,2.39225531e+00,8.31678535e-01
8.42300000e+00,1.34309207e+02,4.17936872e+01,1.70150967e+01,2.05241575e+00,2.20359608e+00,5.14886431e-01,2.34599471e+00,8.14927613e-01
8.42400000e+00,1.34645130e+02,4.35221509e+01,1.71649773e+01,2.16592761e+00,2.22187567e+00,5.29690150e-01,2.29929435e+00,8.00080873e-01
8.42500000e+00,1.34943186e+02,4.52356971e+01,1.73104860e+01,2.28226953e+00,2.24135628e+00,5.46146147e-01,2.25250551e+00,7.87272667e-01
8.42600000e+00,1.35208230e+02,4.69312044e+01,1.74516720e+01,2.40100867e+00,2.26174956e+00,5.64196106e-01,2.20594429e+00,7.76584244e-01
8.42700000e+00,1.35446814e+02,4.86066507e+01,1.75886425e+01,2.52175466e+00,2.28272455e+00,5.83789909e-01,2.15990292e+00,7.68044829e-01
8.42800000e+00,1.35666798e+02,5.02608180e+01,1.77215276e+01,2.64417842e+00,2.30392584e+00,6.04876027e-01,2.11464464e+00,7.61628023e-01
8.42900000e+00,1.35876379e+02,5.18928068e+01,1.78504447e+01,2.76802014e+00,2.32501009e+00,6.27390046e-01,2.07039452e+00,7.57261316e-01
8.43000000e+00,1.36084287e+02,5.35014724e+01,1.79754903e+01,2.89304603e+00,2.34564277e+00,6.51233573e-01,2.02735883e+00,7.54830786e-01
8.43100000e+00,1.36298961e+02,5.50851374e+01,1.80967265e+01,3.01902218e+00,2.36554256e+00,6.76268418e-01,1.98571422e+00,7.54204336e-01
8.43200000e+00,1.36528985e+02,5.66413872e+01,1.82141882e+01,3.14564032e+00,2.38447927e+00,7.02300227e-01,1.94562564e+00,7.55241303e-01
8.43300000e+00,1.36782552e+02,5.81673040e+01,1.83278865e+01,3.27246322e+00,2.40229050e+00,7.29080372e-01,1.90724827e+00,7.57813164e-01
8.43400000e+00,1.37067033e+02,5.96598819e+01,1.84378138e+01,3.39886979e+00,2.41887954e+00,7.56309469e-01,1.87073600e+00,7.61817287e-01
8.43500000e+00,1.37388475e+02,6.11165883e+01,1.85439481e+01,3.52402472e+00,2.43420366e+00,7.83647906e-01,1.83624858e+00,7.67186750e-01
8.43600000e+00,1.37751230e+02,6.25359066e+01,1.86462549e+01,3.64687338e+00,2.44825577e+00,8.10731950e-01,1.80395700e+00,7.73896612e-01
8.43700000e+00,1.38157897e+02,6.39177095e+01,1.87446918e+01,3.76619090e+00,2.46103961e+00,8.37199986e-01,1.77404390e+00,7.81963464e-01
8.43800000e+00,1.38609553e+02,6.52633806e+01,1.88392134e+01,3.88061424e+00,2.47254475e+00,8.62707644e-01,1.74670796e+00,7.91440757e-01
8.43900000e+00,1.39105962e+02,6.65755850e+01,1.89297816e+01,3.98878710e+00,2.48272725e+00,8.86966241e-01,1.72215110e+00,8.02407299e-01
8.44000000e+00,1.39645726e+02,6.78580443e+01,1.90163720e+01,4.08937839e+00,2.49149718e+00,9.09746040e-01,1.70058211e+00,8.14960794e-01
8.44100000e+00,1.40226307e+02,6.91149916e+01,1.90989816e+01,4.18122275e+00,2.49872071e+00,9.30901639e-01,1.68219849e+00,8.29205442e-01
8.44200000e+00,1.40844125e+02,7.03507161e+01,1.91776264e+01,4.26338177e+00,2.50423622e+00,9.50371374e-01,1.66717380e+00,8.45244324e-01
8.44300000e+00,1.41494446e+02,7.15694814e+01,1.92523363e+01,4.33515378e+00,2.50786757e+00,9.68171975e-01,1.65565100e+00,8.63180607e-01
8.44400000e+00,1.42172043e+02,7.27750768e+01,1.93231354e+01,4.39613304e+00,2.50946225e+00,9.84381241e-01,1.64771937e+00,8.83110558e-01
8.44500000e+00,1.42871123e+02,7.39711357e+01,1.93900254e+01,4.44616189e+00,2.50890276e+00,9.99122407e-01,1.64341060e+00,9.05135307e-01
8.44600000e+00,1.43586095e+02,7.51609396e+01,1.94529632e+01,4.48531636e+00,2.50613244e+00,1.01253367e+00,1.64268667e+00,9.29358919e-01
8.44700000e+00,1.44311658e+02,7.63476287e+01,1.95118462e+01,4.51386195e+00,2.50115862e+00,1.02475236e+00,1.64543589e+00,9.55896357e-01
8.44800000e+00,1.45043248e+02,7.75341495e+01,1.95665049e+01,4.53221164e+00,2.49405174e+00,1.03589598e+00,1.65147333e+00,9.84871199e-01
8.44900000e+00,1.45777294e+02,7.87231543e+01,1.96167079e+01,4.54088935e+00,2.48493443e+00,1.04605232e+00,1.66054789e+00,1.01640924e+00
8.45000000e+00,1.46511190e+02,7.99169087e+01,1.96621663e+01,4.54052387e+00,2.47397065e+00,1.05527760e+00,1.67234584e+00,1.05062952e+00
8.45100000e+00,1.47243150e+02,8.11170522e+01,1.97025585e+01,4.53182842e+00,2.46134705e+00,1.06359712e+00,1.68651402e+00,1.08762560e+00
8.45200000e+00,1.47971835e+02,8.23244556e+01,1.97375410e+01,4.51562299e+00,2.44726399e+00,1.07101126e+00,1.70267248e+00,1.12744912e+00
8.45300000e+00,1.48696092e+02,8.35391074e+01,1.97667545e+01,4.49287401e+00,2.43193197e+00,1.07750177e+00,1.72042691e+00,1.17009232e+00
8.45400000e+00,1.49414917e+02,8.47600334e+01,1.97898399e+01,4.46469691e+00,2.41556213e+00,1.08303833e+00,1.73939985e+00,1.21547219e+00
8.45500000e+00,1.50127439e+02,8.59853491e+01,1.98064326e+01,4.43239255e+00,2.39836904e+00,1.08758431e+00,1.75924133e+00,1.26342475e+00
8.45600000e+00,1.50832895e+02,8.72122745e+01,1.98161544e+01,4.39746777e+00,2.38057112e+00,1.09110125e+00,1.77964377e+00,1.31370054e+00
8.45700000e+00,1.51530546e+02,8.84373914e+01,1.98186248e+01,4.36155754e+00,2.36238046e+00,1.09355475e+00,1.80036305e+00,1.36598527e+00
8.45800000e+00,1.52219552e+02,8.96565798e+01,1.98134361e+01,4.32647422e+00,2.34400993e+00,1.09491708e+00,1.82121217e+00,1.41989513e+00
8.45900000e+00,1.52899050e+02,9.08655041e+01,1.98001902e+01,4.29398945e+00,2.32564947e+00,1.09517384e+00,1.84207650e+00,1.47502666e+00
8.46000000e+00,1.53568191e+02,9.20595221e+01,1.97784838e+01,4.26584599e+00,2.30747021e+00,1.09432712e+00,1.86289825e+00,1.53095239e+00
8.46100000e+00,1.54226296e+02,9.32341317e+01,1.97479507e+01,4.24353900e+00,2.28960533e+00,1.09239956e+00,1.88366975e+00,1.58726570e+00
8.46200000e+00,1.54873002e+02,9.43850450e+01,1.97082741e+01,4.22825078e+00,2.27214772e+00,1.08943666e+00,1.90441481e+00,1.64358685e+00
8.46300000e+00,1.55508619e+02,9.55083578e+01,1.96592170e+01,4.22074513e+00,2.25514393e+00,1.08550886e+00,1.92516970e+00,1.69957484e+00
8.46400000e+00,1.56134527e+02,9.66008750e+01,1.96006566e+01,4.22129419e+00,2.23859310e+00,1.08070484e+00,1.94596086e+00,1.75494981e+00
8.46500000e+00,1.56753690e+02,9.76600144e+01,1.95326027e+01,4.22969480e+00,2.22245014e+00,1.07513189e+00,1.96678916e+00,1.80947613e+00
8.46600000e+00,1.57370646e+02,9.86839582e+01,1.94552173e+01,4.24531397e+00,2.20663285e+00,1.06890416e+00,1.98761889e+00,1.86296995e+00
8.46700000e+00,1.57991377e+02,9.96715892e+01,1.93688325e+01,4.26716214e+00,2.19102786e+00,1.06213603e+00,2.00837518e+00,1.91528756e+00
8.46800000e+00,1.58622798e+02,1.00622409e+02,1.92739496e+01,4.29400796e+00,2.17550015e+00,1.05493209e+00,2.02895257e+00,1.96631694e+00
8.46900000e+00,1.59272281e+02,1.01536448e+02,1.91712359e+01,4.32450141e+00,2.15990230e+00,1.04737821e+00,2.04923318e+00,2.01596960e+00
8.47000000e+00,1.59947294e+02,1.02414127e+02,1.90615076e+01,4.35727253e+00,2.14408209e+00,1.03953732e+00,2.06911005e+00,2.06417158e+00
8.47100000e+00,1.60655176e+02,1.03256160e+02,1.89457256e+01,4.39100196e+00,2.12788792e+00,1.03144783e+00,2.08851297e+00,2.11085803e+00
8.47200000e+00,1.61402552e+02,1.04063408e+02,1.88249365e+01,4.42451992e+00,2.11118009e+00,1.02312559e+00,2.10743469e+00,2.15597341e+00
8.47300000e+00,1.62195312e+02,1.04836790e+02,1.87002882e+01,4.45679103e+00,2.09383062e+00,1.01457140e+00,2.12594932e+00,2.19947179e+00
8.47400000e+00,1.63037979e+02,1.05577084e+02,1.85729253e+01,4.48699503e+00,2.07573672e+00,1.00578016e+00,2.14421735e+00,2.24132587e+00
8.47500000e+00,1.63933777e+02,1.06284815e+02,1.84440200e+01,4.51447605e+00,2.05681927e+00,9.96751247e-01,2.16249130e+00,2.28153365e+00
8.47600000e+00,1.64884090e+02,1.06960038e+02,1.83146994e+01,4.53877077e+00,2.03703210e+00,9.87498846e-01,2.18110454e+00,2.32012986e+00
8.47700000e+00,1.65888169e+02,1.07602213e+02,1.81859971e+01,4.55959652e+00,2.01636486e+00,9.78058147e-01,2.20044456e+00,2.35719027e+00
8.47800000e+00,1.66942580e+02,1.08210004e+02,1.80588821e+01,4.57682779e+00,1.99484748e+00,9.68492720e-01,2.22095837e+00,2.39284068e+00
8.47900000e+00,1.68041417e+02,1.08781364e+02,1.79341755e+01,4.59048456e+00,1.97254871e+00,9.58890311e-01,2.24310003e+00,2.42724362e+00
8.48000000e+00,1.69175935e+02,1.09313425e+02,1.78126070e+01,4.60070782e+00,1.94958154e+00,9.49367507e-01,2.26734812e+00,2.46060059e+00
8.48100000e+00,1.70335355e+02,1.09802838e+02,1.76947803e+01,4.60772363e+00,1.92609496e+00,9.40059760e-01,2.29416369e+00,2.49312614e+00
8.48200000e+00,1.71506839e+02,1.10245928e+02,1.75812073e+01,4.61181529e+00,1.90227442e+00,9.31121026e-01,2.32399234e+00,2.52503695e+00
8.48300000e+00,1.72675998e+02,1.10639049e+02,1.74723248e+01,4.61328663e+00,1.87833404e+00,9.22718648e-01,2.35724621e+00,2.55653276e+00
8.48400000e+00,1.73827466e+02,1.10978951e+02,1.73685074e+01,4.61242650e+00,1.85450640e+00,9.15028344e-01,2.39428256e+00,2.58778001e+00
8.48500000e+00,1.74945500e+02,1.11263060e+02,1.72700859e+01,4.60948352e+00,1.83103237e+00,9.08232203e-01,2.43538571e+00,2.61890458e+00
8.48600000e+00,1.76014293e+02,1.11489724e+02,1.71773531e+01,4.60465026e+00,1.80815447e+00,9.02520379e-01,2.48074446e+00,2.64998950e+00
8.48700000e+00,1.77019192e+02,1.11658447e+02,1.70905422e+01,4.59804774e+00,1.78609593e+00,8.98082020e-01,2.53041936e+00,2.68107441e+00
8.48800000e+00,1.77946483e+02,1.11769991e+02,1.70098167e+01,4.58973303e+00,1.76506217e+00,8.95113038e-01,2.58432068e+00,2.71216398e+00
8.48900000e+00,1.78784842e+02,1.11826385e+02,1.69352318e+01,4.57970577e+00,1.74521950e+00,8.93799514e-01,2.64219844e+00,2.74323631e+00
8.49000000e+00,1.79524997e+02,1.11830990e+02,1.68667218e+01,4.56792821e+00,1.72670326e+00,8.94323931e-01,2.70363079e+00,2.77425263e+00
8.49100000e+00,1.80160376e+02,1.11788452e+02,1.68040852e+01,4.55434769e+00,1.70961337e+00,8.96851947e-01,2.76803915e+00,2.80516813e+00
8.49200000e+00,1.80686970e+02,1.11704375e+02,1.67470082e+01,4.53892408e+00,1.69402106e+00,9.01519738e-01,2.83474564e+00,2.83594340e+00
8.49300000e+00,1.81102784e+02,1.11585601e+02,1.66950638e+01,4.52165400e+00,1.67998500e+00,9.08430379e-01,2.90297268e+00,2.86655186e+00
8.49400000e+00,1.81407544e+02,1.11439373e+02,1.66477815e+01,4.50259299e+00,1.66756152e+00,9.17633101e-01,2.97196816e+00,2.89698887e+00
8.49500000e+00,1.81602381e+02,1.11273693e+02,1.66046419e+01,4.48187660e+00,1.65682575e+00,9.29115965e-01,3.04099727e+00,2.92727508e+00
8.49600000e+00,1.81689704e+02,1.11096595e+02,1.65651307e+01,4.45972608e+00,1.64788181e+00,9.42792781e-01,3.10942733e+00,2.95745516e+00
8.49700000e+00,1.81673270e+02,1.10916037e+02,1.65287496e+01,4.43645388e+00,1.64087319e+00,9.58493850e-01,3.17673405e+00,2.98759193e+00
8.49800000e+00,1.81558233e+02,1.10739589e+02,1.64950328e+01,4.41245902e+00,1.63598499e+00,9.75958973e-01,3.24250257e+00,3.01775420e+00
8.49900000e+00,1.81351156e+02,1.10574026e+02,1.64635697e+01,4.38820635e+00,1.63343485e+00,9.94842338e-01,3.30641410e+00,3.04799971e+00
8.50000000e+00,1.81060120e+02,1.10425178e+02,1.64340067e+01,4.36421288e+00,1.63346380e+00,1.01471409e+00,3.36820632e+00,3.07835876e+00
8.50100000e+00,1.80694517e+02,1.10297646e+02,1.64060568e+01,4.34101603e+00,1.63631765e+00,1.03508050e+00,3.42764307e+00,3.10881986e+00
8.50200000e+00,1.80264691e+02,1.10194569e+02,1.63794964e+01,4.31914272e+00,1.64222956e+00,1.05540939e+00,3.48448843e+00,3.13932100e+00
8.50300000e+00,1.79781472e+02,1.10117592e+02,1.63541498e+01,4.29908290e+00,1.65140916e+00,1.07515834e+00,3.53849499e+00,3.16975045e+00
8.50400000e+00,1.79255524e+02,1.10066767e+02,1.63298720e+01,4.28124931e+00,1.66403029e+00,1.09382289e+00,3.58941530e+00,3.19995641e+00
8.50500000e+00,1.78697209e+02,1.10040790e+02,1.63065226e+01,4.26595530e+00,1.68023279e+00,1.11097056e+00,3.63702305e+00,3.22976288e+00
8.50600000e+00,1.78116876e+02,1.10037120e+02,1.62839400e+01,4.25339265e+00,1.70012826e+00,1.12626940e+00,3.68113810e+00,3.25898109e+00
8.50700000e+00,1.77524504e+02,1.10052521e+02,1.62619352e+01,4.24360809e+00,1.72380248e+00,1.13952589e+00,3.72166228e+00,3.28743433e+00
8.50800000e+00,1.76930656e+02,1.10083115e+02,1.62402699e+01,4.23649519e+00,1.75132885e+00,1.15068006e+00,3.75859257e+00,3.31495167e+00
8.50900000e+00,1.76345589e+02,1.10125026e+02,1.62186809e+01,4.23180249e+00,1.78276491e+00,1.15980420e+00,3.79202892e+00,3.34138258e+00
8.51000000e+00,1.75779838e+02,1.10174386e+02,1.61968754e+01,4.22913332e+00,1.81815271e+00,1.16708023e+00,3.82217224e+00,3.36657933e+00
8.51100000e+00,1.75243601e+02,1.10227759e+02,1.61745622e+01,4.22798028e+00,1.85750535e+00,1.17276437e+00,3.84930664e+00,3.39039386e+00
8.51200000e+00,1.74746696e+02,1.10282372e+02,1.61514710e+01,4.22775646e+00,1.90079125e+00,1.17715174e+00,3.87378341e+00,3.41266820e+00
8.51300000e+00,1.74298588e+02,1.10336370e+02,1.61273764e+01,4.22782281e+00,1.94791001e+00,1.18054955e+00,3.89601604e+00,3.43322738e+00
8.51400000e+00,1.73907630e+02,1.10389109e+02,1.61021370e+01,4.22756911e+00,1.99868137e+00,1.18323384e+00,3.91644390e+00,3.45189338e+00
8.51500000e+00,1.73581092e+02,1.10441217e+02,1.60757193e+01,4.22643012e+00,2.05282407e+00,1.18544572e+00,3.93554248e+00,3.46848842e+00
8.51600000e+00,1.73324539e+02,1.10494576e+02,1.60482280e+01,4.22393978e+00,2.10995441e+00,1.18737674e+00,3.95380248e+00,3.48285475e+00
8.51700000e+00,1.73141322e+02,1.10552146e+02,1.60199287e+01,4.21976802e+00,2.16959413e+00,1.18916650e+00,3.97171011e+00,3.49487410e+00
8.51800000e+00,1.73032267e+02,1.10617707e+02,1.59912516e+01,4.21373374e+00,2.23118219e+00,1.19091057e+00,3.98973097e+00,3.50447960e+00
