time_s,AorticArchI,ThoAortaIII,AbdomAortaV,RightCCA,RightRenal,RightCommonIliac,RightICA,RightRadial,RightInternalIliac,RightPostInteross,RightFemoralII,RightAntTibial
5.66800000e+00,1.23381576e+01,1.28696434e+01,1.31128280e+01,1.28330010e+01,1.31698284e+01,1.29885039e+01,1.31819332e+01,1.31697705e+01,1.27706021e+01,1.17256653e+01,1.29095682e+01,1.40196830e+01
5.66900000e+00,1.23327184e+01,1.28617916e+01,1.31109282e+01,1.28264992e+01,1.31655304e+01,1.29880913e+01,1.31805530e+01,1.31703314e+01,1.27684230e+01,1.17245444e+01,1.28720256e+01,1.39790422e+01
5.67000000e+00,1.23273863e+01,1.28538223e+01,1.31089990e+01,1.28199924e+01,1.31609598e+01,1.29877822e+01,1.31789887e+01,1.31707825e+01,1.27669528e+01,1.17233948e+01,1.28345205e+01,1.39386166e+01
5.67100000e+00,1.23221593e+01,1.28457414e+01,1.31070276e+01,1.28134900e+01,1.31561257e+01,1.29875658e+01,1.31772264e+01,1.31711405e+01,1.27661600e+01,1.17222132e+01,1.27970866e+01,1.38983974e+01
5.67200000e+00,1.23170350e+01,1.28375541e+01,1.31050008e+01,1.28069996e+01,1.31510387e+01,1.29874364e+01,1.31752513e+01,1.31714246e+01,1.27660193e+01,1.17210008e+01,1.27597559e+01,1.38583797e+01
5.67300000e+00,1.23120108e+01,1.28292654e+01,1.31029056e+01,1.28005276e+01,1.31457097e+01,1.29873914e+01,1.31730477e+01,1.31716564e+01,1.27665124e+01,1.17197611e+01,1.27225582e+01,1.38185613e+01
5.67400000e+00,1.23070835e+01,1.28208804e+01,1.31007275e+01,1.27940801e+01,1.31401517e+01,1.29874317e+01,1.31705982e+01,1.31718614e+01,1.27676260e+01,1.17185003e+01,1.26855239e+01,1.37789428e+01
5.67500000e+00,1.23022506e+01,1.28124034e+01,1.30984535e+01,1.27876615e+01,1.31343765e+01,1.29875611e+01,1.31678867e+01,1.31720667e+01,1.27693522e+01,1.17172262e+01,1.26486791e+01,1.37395274e+01
5.67600000e+00,1.22975094e+01,1.28038393e+01,1.30960715e+01,1.27812761e+01,1.31283963e+01,1.29877847e+01,1.31648977e+01,1.31723019e+01,1.27716804e+01,1.17159489e+01,1.26120495e+01,1.37003197e+01
5.67700000e+00,1.22928579e+01,1.27951932e+01,1.30935697e+01,1.27749277e+01,1.31222235e+01,1.29881068e+01,1.31616169e+01,1.31726021e+01,1.27745905e+01,1.17146824e+01,1.25756616e+01,1.36613259e+01
5.67800000e+00,1.22882945e+01,1.27864703e+01,1.30909395e+01,1.27686192e+01,1.31158687e+01,1.29885270e+01,1.31580337e+01,1.31729997e+01,1.27780533e+01,1.17134419e+01,1.25395390e+01,1.36225520e+01
5.67900000e+00,1.22838183e+01,1.27776767e+01,1.30881733e+01,1.27623541e+01,1.31093437e+01,1.29890392e+01,1.31541400e+01,1.31735317e+01,1.27820213e+01,1.17122479e+01,1.25037073e+01,1.35840042e+01
5.68000000e+00,1.22794292e+01,1.27688187e+01,1.30852662e+01,1.27561355e+01,1.31026582e+01,1.29896316e+01,1.31499320e+01,1.31742285e+01,1.27864400e+01,1.17111209e+01,1.24681892e+01,1.35456876e+01
5.68100000e+00,1.22751274e+01,1.27599033e+01,1.30822158e+01,1.27499667e+01,1.30958219e+01,1.29902857e+01,1.31454095e+01,1.31751175e+01,1.27912422e+01,1.17100839e+01,1.24330083e+01,1.35076065e+01
5.68200000e+00,1.22709136e+01,1.27509384e+01,1.30790217e+01,1.27438515e+01,1.30888435e+01,1.29909786e+01,1.31405769e+01,1.31762179e+01,1.27963565e+01,1.17091592e+01,1.23981894e+01,1.34697638e+01
5.68300000e+00,1.22667887e+01,1.27419315e+01,1.30756855e+01,1.27377934e+01,1.30817297e+01,1.29916882e+01,1.31354416e+01,1.31775363e+01,1.28017216e+01,1.17083637e+01,1.23637560e+01,1.34321607e+01
5.68400000e+00,1.22627534e+01,1.27328915e+01,1.30722106e+01,1.27317963e+01,1.30744859e+01,1.29923912e+01,1.31300153e+01,1.31790685e+01,1.28072775e+01,1.17077104e+01,1.23297360e+01,1.33947976e+01
5.68500000e+00,1.22588081e+01,1.27238270e+01,1.30686019e+01,1.27258636e+01,1.30671154e+01,1.29930683e+01,1.31243118e+01,1.31807974e+01,1.28129771e+01,1.17072047e+01,1.22961587e+01,1.33576735e+01
5.68600000e+00,1.22549526e+01,1.27147472e+01,1.30648654e+01,1.27199985e+01,1.30596195e+01,1.29937032e+01,1.31183471e+01,1.31826940e+01,1.28187839e+01,1.17068430e+01,1.22630564e+01,1.33207869e+01
5.68700000e+00,1.22511855e+01,1.27056621e+01,1.30610090e+01,1.27142033e+01,1.30519979e+01,1.29942809e+01,1.31121396e+01,1.31847169e+01,1.28246642e+01,1.17066127e+01,1.22304644e+01,1.32841363e+01
5.68800000e+00,1.22475045e+01,1.26965807e+01,1.30570398e+01,1.27084793e+01,1.30442492e+01,1.29947870e+01,1.31057056e+01,1.31868231e+01,1.28305899e+01,1.17064953e+01,1.21984135e+01,1.32477205e+01
5.68900000e+00,1.22439057e+01,1.26875128e+01,1.30529654e+01,1.27028270e+01,1.30363712e+01,1.29952011e+01,1.30990633e+01,1.31889608e+01,1.28365264e+01,1.17064638e+01,1.21669355e+01,1.32115391e+01
5.69000000e+00,1.22403838e+01,1.26784683e+01,1.30487917e+01,1.26972458e+01,1.30283616e+01,1.29954963e+01,1.30922293e+01,1.31910791e+01,1.28424343e+01,1.17064875e+01,1.21360566e+01,1.31755928e+01
5.69100000e+00,1.22369331e+01,1.26694557e+01,1.30445214e+01,1.26917344e+01,1.30202184e+01,1.29956424e+01,1.30852171e+01,1.31931344e+01,1.28482736e+01,1.17065370e+01,1.21057956e+01,1.31398833e+01
5.69200000e+00,1.22335455e+01,1.26604840e+01,1.30401539e+01,1.26862906e+01,1.30119401e+01,1.29956006e+01,1.30780405e+01,1.31950832e+01,1.28539949e+01,1.17065793e+01,1.20761664e+01,1.31044139e+01
5.69300000e+00,1.22302128e+01,1.26515609e+01,1.30356847e+01,1.26809122e+01,1.30035260e+01,1.29953351e+01,1.30707092e+01,1.31968942e+01,1.28595534e+01,1.17065871e+01,1.20471768e+01,1.30691882e+01
5.69400000e+00,1.22269263e+01,1.26426933e+01,1.30311068e+01,1.26755972e+01,1.29949763e+01,1.29948131e+01,1.30632313e+01,1.31985447e+01,1.28649065e+01,1.17065377e+01,1.20188314e+01,1.30342102e+01
5.69500000e+00,1.22236764e+01,1.26338876e+01,1.30264102e+01,1.26703433e+01,1.29862926e+01,1.29940050e+01,1.30556131e+01,1.32000202e+01,1.28700136e+01,1.17064120e+01,1.19911340e+01,1.29994839e+01
5.69600000e+00,1.22204538e+01,1.26251492e+01,1.30215847e+01,1.26651491e+01,1.29774779e+01,1.29928914e+01,1.30478588e+01,1.32013171e+01,1.28748442e+01,1.17061985e+01,1.19640896e+01,1.29650121e+01
5.69700000e+00,1.22172493e+01,1.26164830e+01,1.30166205e+01,1.26600136e+01,1.29685372e+01,1.29914596e+01,1.30399717e+01,1.32024384e+01,1.28793744e+01,1.17058904e+01,1.19377047e+01,1.29307968e+01
5.69800000e+00,1.22140534e+01,1.26078937e+01,1.30115088e+01,1.26549362e+01,1.29594777e+01,1.29897055e+01,1.30319547e+01,1.32033939e+01,1.28835898e+01,1.17054866e+01,1.19119877e+01,1.28968383e+01
5.69900000e+00,1.22108579e+01,1.25993857e+01,1.30062427e+01,1.26499167e+01,1.29503078e+01,1.29876329e+01,1.30238106e+01,1.32041966e+01,1.28874844e+01,1.17049896e+01,1.18869464e+01,1.28631355e+01
5.70000000e+00,1.22076531e+01,1.25909644e+01,1.30008154e+01,1.26449556e+01,1.29410395e+01,1.29852542e+01,1.30155441e+01,1.32048639e+01,1.28910579e+01,1.17044060e+01,1.18625852e+01,1.28296852e+01
5.70100000e+00,1.22044309e+01,1.25826348e+01,1.29952212e+01,1.26400537e+01,1.29316847e+01,1.29825859e+01,1.30071603e+01,1.32054119e+01,1.28943131e+01,1.17037430e+01,1.18389031e+01,1.27964838e+01
5.70200000e+00,1.22011829e+01,1.25744030e+01,1.29894535e+01,1.26352123e+01,1.29222569e+01,1.29796494e+01,1.29986667e+01,1.32058563e+01,1.28972524e+01,1.17030088e+01,1.18158919e+01,1.27635271e+01
5.70300000e+00,1.21979000e+01,1.25662757e+01,1.29835043e+01,1.26304331e+01,1.29127703e+01,1.29764700e+01,1.29900730e+01,1.32062119e+01,1.28998762e+01,1.17022114e+01,1.17935364e+01,1.27308106e+01
5.70400000e+00,1.21945739e+01,1.25582600e+01,1.29773652e+01,1.26257186e+01,1.29032385e+01,1.29730732e+01,1.29813907e+01,1.32064901e+01,1.29021805e+01,1.17013571e+01,1.17718156e+01,1.26983303e+01
5.70500000e+00,1.21911954e+01,1.25503636e+01,1.29710271e+01,1.26210716e+01,1.28936750e+01,1.29694861e+01,1.29726334e+01,1.32067007e+01,1.29041571e+01,1.17004505e+01,1.17507074e+01,1.26660831e+01
5.70600000e+00,1.21877558e+01,1.25425945e+01,1.29644827e+01,1.26164953e+01,1.28840916e+01,1.29657326e+01,1.29638159e+01,1.32068503e+01,1.29057936e+01,1.16994942e+01,1.17301909e+01,1.26340664e+01
5.70700000e+00,1.21842465e+01,1.25349601e+01,1.29577267e+01,1.26119930e+01,1.28744986e+01,1.29618321e+01,1.29549532e+01,1.32069435e+01,1.29070747e+01,1.16984893e+01,1.17102484e+01,1.26022783e+01
5.70800000e+00,1.21806582e+01,1.25274687e+01,1.29507570e+01,1.26075680e+01,1.28649059e+01,1.29577995e+01,1.29460630e+01,1.32069830e+01,1.29079803e+01,1.16974352e+01,1.16908638e+01,1.25707166e+01
5.70900000e+00,1.21769828e+01,1.25201270e+01,1.29435754e+01,1.26032225e+01,1.28553202e+01,1.29536396e+01,1.29371603e+01,1.32069694e+01,1.29084927e+01,1.16963311e+01,1.16720257e+01,1.25393789e+01
5.71000000e+00,1.21732124e+01,1.25129419e+01,1.29361876e+01,1.25989577e+01,1.28457467e+01,1.29493495e+01,1.29282607e+01,1.32069014e+01,1.29085930e+01,1.16951756e+01,1.16537249e+01,1.25082610e+01
5.71100000e+00,1.21693393e+01,1.25059192e+01,1.29286038e+01,1.25947730e+01,1.28361890e+01,1.29449180e+01,1.29193794e+01,1.32067758e+01,1.29082637e+01,1.16939675e+01,1.16359554e+01,1.24773566e+01
5.71200000e+00,1.21653571e+01,1.24990635e+01,1.29208363e+01,1.25906661e+01,1.28266482e+01,1.29403283e+01,1.29105292e+01,1.32065879e+01,1.29074896e+01,1.16927058e+01,1.16187158e+01,1.24466577e+01
5.71300000e+00,1.21612593e+01,1.24923792e+01,1.29129033e+01,1.25866315e+01,1.28171234e+01,1.29355541e+01,1.29017236e+01,1.32063297e+01,1.29062539e+01,1.16913898e+01,1.16020125e+01,1.24161516e+01
5.71400000e+00,1.21570405e+01,1.24858689e+01,1.29048231e+01,1.25826620e+01,1.28076125e+01,1.29305672e+01,1.28929738e+01,1.32059925e+01,1.29045424e+01,1.16900182e+01,1.15858577e+01,1.23858246e+01
5.71500000e+00,1.21526960e+01,1.24795346e+01,1.28966160e+01,1.25787481e+01,1.27981123e+01,1.29253357e+01,1.28842904e+01,1.32055657e+01,1.29023416e+01,1.16885893e+01,1.15702702e+01,1.23556609e+01
5.71600000e+00,1.21482210e+01,1.24733768e+01,1.28883039e+01,1.25748770e+01,1.27886194e+01,1.29198236e+01,1.28756840e+01,1.32050368e+01,1.28996397e+01,1.16871002e+01,1.15552747e+01,1.23256424e+01
5.71700000e+00,1.21436117e+01,1.24673951e+01,1.28799053e+01,1.25710361e+01,1.27791317e+01,1.29139989e+01,1.28671638e+01,1.32043940e+01,1.28964288e+01,1.16855469e+01,1.15408949e+01,1.22957529e+01
5.71800000e+00,1.21388639e+01,1.24615875e+01,1.28714377e+01,1.25672100e+01,1.27696481e+01,1.29078291e+01,1.28587393e+01,1.32036249e+01,1.28927037e+01,1.16839237e+01,1.15271555e+01,1.22659757e+01
5.71900000e+00,1.21339736e+01,1.24559509e+01,1.28629148e+01,1.25633832e+01,1.27601697e+01,1.29012869e+01,1.28504197e+01,1.32027186e+01,1.28884628e+01,1.16822239e+01,1.15140764e+01,1.22362969e+01
5.72000000e+00,1.21289366e+01,1.24504805e+01,1.28543452e+01,1.25595401e+01,1.27506993e+01,1.28943500e+01,1.28422143e+01,1.32016658e+01,1.28837071e+01,1.16804403e+01,1.15016727e+01,1.22067059e+01
5.72100000e+00,1.21237482e+01,1.24451698e+01,1.28457332e+01,1.25556642e+01,1.27412411e+01,1.28870006e+01,1.28341329e+01,1.32004589e+01,1.28784404e+01,1.16785646e+01,1.14899552e+01,1.21771941e+01
5.72200000e+00,1.21184038e+01,1.24400116e+01,1.28370778e+01,1.25517418e+01,1.27317998e+01,1.28792287e+01,1.28261848e+01,1.31990941e+01,1.28726683e+01,1.16765900e+01,1.14789282e+01,1.21477569e+01
5.72300000e+00,1.21128984e+01,1.24349968e+01,1.28283739e+01,1.25477593e+01,1.27223803e+01,1.28710301e+01,1.28183798e+01,1.31975693e+01,1.28663988e+01,1.16745103e+01,1.14685906e+01,1.21183914e+01
5.72400000e+00,1.21072268e+01,1.24301154e+01,1.28196127e+01,1.25437043e+01,1.27129869e+01,1.28624086e+01,1.28107285e+01,1.31958857e+01,1.28596425e+01,1.16723205e+01,1.14589342e+01,1.20890961e+01
5.72500000e+00,1.21013841e+01,1.24253575e+01,1.28107839e+01,1.25395672e+01,1.27036236e+01,1.28533749e+01,1.28032408e+01,1.31940464e+01,1.28524095e+01,1.16700179e+01,1.14499444e+01,1.20598699e+01
5.72600000e+00,1.20953655e+01,1.24207121e+01,1.28018753e+01,1.25353395e+01,1.26942940e+01,1.28439481e+01,1.27959273e+01,1.31920575e+01,1.28447112e+01,1.16676016e+01,1.14415978e+01,1.20307108e+01
5.72700000e+00,1.20891669e+01,1.24161693e+01,1.27928754e+01,1.25310152e+01,1.26850024e+01,1.28341518e+01,1.27887977e+01,1.31899263e+01,1.28365565e+01,1.16650725e+01,1.14338665e+01,1.20016157e+01
5.72800000e+00,1.20827851e+01,1.24117196e+01,1.27837737e+01,1.25265900e+01,1.26757539e+01,1.28240138e+01,1.27818612e+01,1.31876620e+01,1.28279529e+01,1.16624336e+01,1.14267179e+01,1.19725792e+01
5.72900000e+00,1.20762175e+01,1.24073536e+01,1.27745607e+01,1.25220610e+01,1.26665562e+01,1.28135680e+01,1.27751263e+01,1.31852761e+01,1.28189079e+01,1.16596901e+01,1.14201142e+01,1.19435933e+01
5.73000000e+00,1.20694630e+01,1.24030640e+01,1.27652307e+01,1.25174269e+01,1.26574181e+01,1.28028454e+01,1.27685988e+01,1.31827799e+01,1.28094284e+01,1.16568478e+01,1.14140229e+01,1.19146498e+01
5.73100000e+00,1.20625214e+01,1.23988439e+01,1.27557799e+01,1.25126873e+01,1.26483516e+01,1.27918817e+01,1.27622830e+01,1.31801863e+01,1.27995234e+01,1.16539146e+01,1.14084091e+01,1.18857387e+01
5.73200000e+00,1.20553939e+01,1.23946873e+01,1.27462081e+01,1.25078420e+01,1.26393700e+01,1.27807126e+01,1.27561801e+01,1.31775086e+01,1.27892034e+01,1.16508994e+01,1.14032394e+01,1.18568501e+01
5.73300000e+00,1.20480822e+01,1.23905890e+01,1.27365181e+01,1.25028911e+01,1.26304874e+01,1.27693707e+01,1.27502889e+01,1.31747590e+01,1.27784797e+01,1.16478113e+01,1.13984825e+01,1.18279754e+01
5.73400000e+00,1.20405893e+01,1.23865438e+01,1.27267158e+01,1.24978342e+01,1.26217198e+01,1.27578903e+01,1.27446044e+01,1.31719504e+01,1.27673658e+01,1.16446607e+01,1.13941029e+01,1.17991064e+01
5.73500000e+00,1.20329185e+01,1.23825469e+01,1.27168091e+01,1.24926703e+01,1.26130814e+01,1.27462983e+01,1.27391194e+01,1.31690928e+01,1.27558751e+01,1.16414570e+01,1.13900684e+01,1.17702375e+01
5.73600000e+00,1.20250734e+01,1.23785933e+01,1.27068084e+01,1.24873979e+01,1.26045861e+01,1.27346190e+01,1.27338240e+01,1.31661945e+01,1.27440228e+01,1.16382092e+01,1.13863448e+01,1.17413643e+01
5.73700000e+00,1.20170583e+01,1.23746771e+01,1.26967261e+01,1.24820144e+01,1.25962471e+01,1.27228732e+01,1.27287053e+01,1.31632616e+01,1.27318272e+01,1.16349256e+01,1.13828969e+01,1.17124838e+01
5.73800000e+00,1.20088769e+01,1.23707924e+01,1.26865755e+01,1.24765170e+01,1.25880739e+01,1.27110762e+01,1.27237503e+01,1.31602965e+01,1.27193059e+01,1.16316119e+01,1.13796948e+01,1.16835942e+01
5.73900000e+00,1.20005336e+01,1.23669319e+01,1.26763720e+01,1.24709022e+01,1.25800746e+01,1.26992412e+01,1.27189437e+01,1.31572989e+01,1.27064796e+01,1.16282723e+01,1.13767084e+01,1.16546936e+01
5.74000000e+00,1.19920325e+01,1.23630877e+01,1.26661317e+01,1.24651664e+01,1.25722536e+01,1.26873770e+01,1.27142707e+01,1.31542657e+01,1.26933675e+01,1.16249083e+01,1.13739128e+01,1.16257804e+01
5.74100000e+00,1.19833774e+01,1.23592512e+01,1.26558712e+01,1.24593061e+01,1.25646122e+01,1.26754884e+01,1.27097171e+01,1.31511921e+01,1.26799874e+01,1.16215192e+01,1.13712879e+01,1.15968524e+01
5.74200000e+00,1.19745729e+01,1.23554122e+01,1.26456091e+01,1.24533177e+01,1.25571477e+01,1.26635763e+01,1.27052681e+01,1.31480709e+01,1.26663584e+01,1.16181018e+01,1.13688166e+01,1.15679063e+01
5.74300000e+00,1.19656229e+01,1.23515608e+01,1.26353618e+01,1.24471981e+01,1.25498549e+01,1.26516383e+01,1.27009118e+01,1.31448957e+01,1.26524967e+01,1.16146519e+01,1.13664885e+01,1.15389389e+01
5.74400000e+00,1.19565323e+01,1.23476859e+01,1.26251470e+01,1.24409444e+01,1.25427252e+01,1.26396697e+01,1.26966369e+01,1.31416599e+01,1.26384206e+01,1.16111639e+01,1.13642966e+01,1.15099462e+01
5.74500000e+00,1.19473059e+01,1.23437759e+01,1.26149820e+01,1.24345539e+01,1.25357473e+01,1.26276653e+01,1.26924332e+01,1.31383584e+01,1.26241502e+01,1.16076323e+01,1.13622367e+01,1.14809245e+01
5.74600000e+00,1.19379487e+01,1.23398197e+01,1.26048818e+01,1.24280240e+01,1.25289095e+01,1.26156215e+01,1.26882932e+01,1.31349883e+01,1.26097055e+01,1.16040526e+01,1.13603069e+01,1.14518710e+01
5.74700000e+00,1.19284670e+01,1.23358047e+01,1.25948613e+01,1.24213519e+01,1.25221980e+01,1.26035366e+01,1.26842098e+01,1.31315488e+01,1.25951101e+01,1.16004212e+01,1.13585042e+01,1.14227837e+01
5.74800000e+00,1.19188666e+01,1.23317191e+01,1.25849321e+01,1.24145348e+01,1.25156000e+01,1.25914120e+01,1.26801781e+01,1.31280419e+01,1.25803860e+01,1.15967366e+01,1.13568238e+01,1.13936629e+01
5.74900000e+00,1.19091541e+01,1.23275504e+01,1.25751037e+01,1.24075695e+01,1.25091032e+01,1.25792519e+01,1.26761939e+01,1.31244719e+01,1.25655563e+01,1.15929997e+01,1.13552572e+01,1.13645106e+01
5.75000000e+00,1.18993369e+01,1.23232852e+01,1.25653828e+01,1.24004522e+01,1.25026956e+01,1.25670645e+01,1.26722536e+01,1.31208453e+01,1.25506455e+01,1.15892136e+01,1.13537903e+01,1.13353311e+01
5.75100000e+00,1.18894223e+01,1.23189108e+01,1.25557726e+01,1.23931795e+01,1.24963681e+01,1.25548599e+01,1.26683542e+01,1.31171700e+01,1.25356755e+01,1.15853831e+01,1.13524055e+01,1.13061307e+01
5.75200000e+00,1.18794181e+01,1.23144133e+01,1.25462742e+01,1.23857474e+01,1.24901126e+01,1.25426525e+01,1.26644923e+01,1.31134556e+01,1.25206712e+01,1.15815153e+01,1.13510791e+01,1.12769175e+01
5.75300000e+00,1.18693326e+01,1.23097791e+01,1.25368861e+01,1.23781523e+01,1.24839232e+01,1.25304596e+01,1.26606636e+01,1.31097122e+01,1.25056572e+01,1.15776184e+01,1.13497841e+01,1.12477012e+01
5.75400000e+00,1.18591739e+01,1.23049952e+01,1.25276051e+01,1.23703912e+01,1.24777963e+01,1.25183005e+01,1.26568630e+01,1.31059501e+01,1.24906573e+01,1.15737010e+01,1.13484927e+01,1.12184913e+01
5.75500000e+00,1.18489510e+01,1.23000480e+01,1.25184270e+01,1.23624615e+01,1.24717301e+01,1.25061995e+01,1.26530828e+01,1.31021811e+01,1.24756984e+01,1.15697734e+01,1.13471732e+01,1.11892992e+01
5.75600000e+00,1.18386724e+01,1.22949263e+01,1.25093475e+01,1.23543619e+01,1.24657246e+01,1.24941797e+01,1.26493145e+01,1.30984156e+01,1.24608032e+01,1.15658447e+01,1.13457984e+01,1.11601347e+01
5.75700000e+00,1.18283470e+01,1.22896194e+01,1.25003627e+01,1.23460918e+01,1.24597814e+01,1.24822668e+01,1.26455467e+01,1.30946648e+01,1.24459954e+01,1.15619246e+01,1.13443408e+01,1.11310081e+01
5.75800000e+00,1.18179843e+01,1.22841180e+01,1.24914702e+01,1.23376521e+01,1.24539033e+01,1.24704870e+01,1.26417658e+01,1.30909406e+01,1.24312983e+01,1.15580226e+01,1.13427741e+01,1.11019302e+01
5.75900000e+00,1.18075930e+01,1.22784148e+01,1.24826700e+01,1.23290444e+01,1.24480934e+01,1.24588637e+01,1.26379577e+01,1.30872536e+01,1.24167317e+01,1.15541474e+01,1.13410761e+01,1.10729108e+01
5.76000000e+00,1.17971831e+01,1.22725036e+01,1.24739648e+01,1.23202715e+01,1.24423555e+01,1.24474210e+01,1.26341051e+01,1.30836156e+01,1.24023160e+01,1.15503081e+01,1.13392238e+01,1.10439611e+01
5.76100000e+00,1.17867637e+01,1.22663796e+01,1.24653601e+01,1.23113365e+01,1.24366930e+01,1.24361786e+01,1.26301914e+01,1.30800373e+01,1.23880678e+01,1.15465128e+01,1.13371977e+01,1.10150922e+01
5.76200000e+00,1.17763441e+01,1.22600393e+01,1.24568638e+01,1.23022433e+01,1.24311085e+01,1.24251531e+01,1.26261994e+01,1.30765288e+01,1.23740013e+01,1.15427692e+01,1.13349803e+01,1.09863158e+01
5.76300000e+00,1.17659343e+01,1.22534797e+01,1.24484868e+01,1.22929960e+01,1.24256039e+01,1.24143575e+01,1.26221107e+01,1.30731000e+01,1.23601287e+01,1.15390851e+01,1.13325559e+01,1.09576451e+01
5.76400000e+00,1.17555429e+01,1.22466989e+01,1.24402402e+01,1.22835986e+01,1.24201797e+01,1.24037989e+01,1.26179094e+01,1.30697581e+01,1.23464584e+01,1.15354664e+01,1.13299141e+01,1.09290922e+01
5.76500000e+00,1.17451792e+01,1.22396956e+01,1.24321366e+01,1.22740556e+01,1.24148347e+01,1.23934807e+01,1.26135789e+01,1.30665092e+01,1.23329981e+01,1.15319189e+01,1.13270474e+01,1.09006706e+01
5.76600000e+00,1.17348522e+01,1.22324694e+01,1.24241888e+01,1.22643714e+01,1.24095659e+01,1.23834024e+01,1.26091034e+01,1.30633572e+01,1.23197547e+01,1.15284470e+01,1.13239527e+01,1.08723940e+01
5.76700000e+00,1.17245697e+01,1.22250208e+01,1.24164085e+01,1.22545506e+01,1.24043688e+01,1.23735611e+01,1.26044691e+01,1.30603031e+01,1.23067342e+01,1.15250536e+01,1.13206307e+01,1.08442754e+01
5.76800000e+00,1.17143404e+01,1.22173514e+01,1.24088079e+01,1.22445987e+01,1.23992364e+01,1.23639518e+01,1.25996610e+01,1.30573456e+01,1.22939436e+01,1.15217400e+01,1.13170855e+01,1.08163297e+01
5.76900000e+00,1.17041712e+01,1.22094638e+01,1.24013968e+01,1.22345213e+01,1.23941607e+01,1.23545692e+01,1.25946667e+01,1.30544811e+01,1.22813893e+01,1.15185062e+01,1.13133234e+01,1.07885711e+01
5.77000000e+00,1.16940691e+01,1.22013620e+01,1.23941838e+01,1.22243250e+01,1.23891316e+01,1.23454075e+01,1.25894733e+01,1.30517037e+01,1.22690788e+01,1.15153505e+01,1.13093525e+01,1.07610152e+01
5.77100000e+00,1.16840408e+01,1.21930511e+01,1.23871761e+01,1.22140178e+01,1.23841370e+01,1.23364611e+01,1.25840683e+01,1.30490052e+01,1.22570208e+01,1.15122697e+01,1.13051823e+01,1.07336800e+01
5.77200000e+00,1.16740915e+01,1.21845365e+01,1.23803778e+01,1.22036076e+01,1.23791649e+01,1.23277259e+01,1.25784407e+01,1.30463773e+01,1.22452237e+01,1.15092600e+01,1.13008214e+01,1.07065829e+01
5.77300000e+00,1.16642268e+01,1.21758248e+01,1.23737912e+01,1.21931043e+01,1.23742008e+01,1.23191992e+01,1.25725795e+01,1.30438098e+01,1.22336979e+01,1.15063164e+01,1.12962789e+01,1.06797448e+01
5.77400000e+00,1.16544511e+01,1.21669227e+01,1.23674155e+01,1.21825178e+01,1.23692301e+01,1.23108804e+01,1.25664750e+01,1.30412933e+01,1.22224533e+01,1.15034336e+01,1.12915626e+01,1.06531868e+01
5.77500000e+00,1.16447685e+01,1.21578364e+01,1.23612474e+01,1.21718584e+01,1.23642383e+01,1.23027715e+01,1.25601189e+01,1.30388187e+01,1.22114995e+01,1.15006069e+01,1.12866792e+01,1.06269306e+01
5.77600000e+00,1.16351831e+01,1.21485727e+01,1.23552808e+01,1.21611376e+01,1.23592092e+01,1.22948767e+01,1.25535032e+01,1.30363772e+01,1.22008462e+01,1.14978308e+01,1.12816356e+01,1.06010009e+01
5.77700000e+00,1.16256982e+01,1.21391370e+01,1.23495076e+01,1.21503657e+01,1.23541288e+01,1.22872023e+01,1.25466224e+01,1.30339622e+01,1.21905003e+01,1.14951015e+01,1.12764371e+01,1.05754198e+01
5.77800000e+00,1.16163172e+01,1.21295342e+01,1.23439172e+01,1.21395531e+01,1.23489827e+01,1.22797560e+01,1.25394719e+01,1.30315683e+01,1.21804684e+01,1.14924155e+01,1.12710897e+01,1.05502109e+01
5.77900000e+00,1.16070435e+01,1.21197686e+01,1.23384970e+01,1.21287101e+01,1.23437574e+01,1.22725474e+01,1.25320481e+01,1.30291917e+01,1.21707553e+01,1.14897701e+01,1.12655996e+01,1.05253977e+01
5.78000000e+00,1.15978799e+01,1.21098431e+01,1.23332339e+01,1.21178451e+01,1.23384414e+01,1.22655863e+01,1.25243489e+01,1.30268306e+01,1.21613648e+01,1.14871638e+01,1.12599724e+01,1.05010007e+01
5.78100000e+00,1.15888298e+01,1.20997601e+01,1.23281128e+01,1.21069666e+01,1.23330240e+01,1.22588845e+01,1.25163731e+01,1.30244847e+01,1.21523001e+01,1.14845957e+01,1.12542142e+01,1.04770417e+01
5.78200000e+00,1.15798961e+01,1.20895214e+01,1.23231193e+01,1.20960811e+01,1.23274966e+01,1.22524531e+01,1.25081201e+01,1.30221553e+01,1.21435642e+01,1.14820656e+01,1.12483302e+01,1.04535390e+01
5.78300000e+00,1.15710816e+01,1.20791283e+01,1.23182386e+01,1.20851943e+01,1.23218526e+01,1.22463034e+01,1.24995899e+01,1.30198447e+01,1.21351604e+01,1.14795739e+01,1.12423247e+01,1.04305099e+01
5.78400000e+00,1.15623892e+01,1.20685824e+01,1.23134555e+01,1.20743110e+01,1.23160863e+01,1.22404472e+01,1.24907828e+01,1.30175563e+01,1.21270930e+01,1.14771215e+01,1.12362015e+01,1.04079717e+01
5.78500000e+00,1.15538214e+01,1.20578854e+01,1.23087567e+01,1.20634344e+01,1.23101944e+01,1.22348936e+01,1.24816994e+01,1.30152936e+01,1.21193671e+01,1.14747093e+01,1.12299630e+01,1.03859385e+01
