time_s,AorticArchI,ThoAortaIII,AbdomAortaV,RightCCA,RightRenal,RightCommonIliac,RightICA,RightRadial,RightInternalIliac,RightPostInteross,RightFemoralII,RightAntTibial
5.93900000e+00,2.93420685e+01,3.48133184e+01,2.98793179e+01,3.57615858e+00,8.42945140e+00,1.80605945e+01,2.18100170e+00,1.50557355e+00,5.47517227e+00,3.11619933e-01,4.63807219e+00,1.00930737e+00
5.94000000e+00,2.97916441e+01,3.48477098e+01,2.96691924e+01,3.60430881e+00,8.40572298e+00,1.80081242e+01,2.17524928e+00,1.50315955e+00,5.48441415e+00,3.11172481e-01,4.61662833e+00,1.01524392e+00
5.94100000e+00,3.02253652e+01,3.48970371e+01,2.94511268e+01,3.63502108e+00,8.38224352e+00,1.79507806e+01,2.17105371e+00,1.50058822e+00,5.49249891e+00,3.10706824e-01,4.59506720e+00,1.02118943e+00
5.94200000e+00,3.06413252e+01,3.49608662e+01,2.92253255e+01,3.66821107e+00,8.35907005e+00,1.78886652e+01,2.16842375e+00,1.49785468e+00,5.49939383e+00,3.10222321e-01,4.57341360e+00,1.02713444e+00
5.94300000e+00,3.10374977e+01,3.50386677e+01,2.89920163e+01,3.70377782e+00,8.33626683e+00,1.78219087e+01,2.16736378e+00,1.49495505e+00,5.50506172e+00,3.09718417e-01,4.55169545e+00,1.03306946e+00
5.94400000e+00,3.14121805e+01,3.51299296e+01,2.87514079e+01,3.74162603e+00,8.31389061e+00,1.77506392e+01,2.16787294e+00,1.49188740e+00,5.50946864e+00,3.09194782e-01,4.52993737e+00,1.03898693e+00
5.94500000e+00,3.17636249e+01,3.52340763e+01,2.85037297e+01,3.78165040e+00,8.29200124e+00,1.76749986e+01,2.16994752e+00,1.48865077e+00,5.51257799e+00,3.08651189e-01,4.50816522e+00,1.04487932e+00
5.94600000e+00,3.20900685e+01,3.53504621e+01,2.82492348e+01,3.82373521e+00,8.27066071e+00,1.75951427e+01,2.17358024e+00,1.48524550e+00,5.51435106e+00,3.08087560e-01,4.48640558e+00,1.05073920e+00
5.94700000e+00,3.23898087e+01,3.54783877e+01,2.79881970e+01,3.86775805e+00,8.24993015e+00,1.75112333e+01,2.17876024e+00,1.48167341e+00,5.51474917e+00,3.07503990e-01,4.46468421e+00,1.05655944e+00
5.94800000e+00,3.26612123e+01,3.56171011e+01,2.77209135e+01,3.91359040e+00,8.22986882e+00,1.74234353e+01,2.18547330e+00,1.47793779e+00,5.51373518e+00,3.06900762e-01,4.44302549e+00,1.06233303e+00
5.94900000e+00,3.29027248e+01,3.57658000e+01,2.74477076e+01,3.96109826e+00,8.21053311e+00,1.73319142e+01,2.19370206e+00,1.47404324e+00,5.51127524e+00,3.06278339e-01,4.42145178e+00,1.06805292e+00
5.95000000e+00,3.31127482e+01,3.59235504e+01,2.71689647e+01,4.01012935e+00,8.19198026e+00,1.72368479e+01,2.20342415e+00,1.46999627e+00,5.50733894e+00,3.05637437e-01,4.39998447e+00,1.07371112e+00
5.95100000e+00,3.32900878e+01,3.60895522e+01,2.68850254e+01,4.06055609e+00,8.17425210e+00,1.71383778e+01,2.21461842e+00,1.46580311e+00,5.50190914e+00,3.04978793e-01,4.37863786e+00,1.07930085e+00
5.95200000e+00,3.34334729e+01,3.62628815e+01,2.65962886e+01,4.11223281e+00,8.15739217e+00,1.70366588e+01,2.22725951e+00,1.46147128e+00,5.49497339e+00,3.04303328e-01,4.35742569e+00,1.08481422e+00
5.95300000e+00,3.35417182e+01,3.64425647e+01,2.63031826e+01,4.16500830e+00,8.14143978e+00,1.69318431e+01,2.24131915e+00,1.45700895e+00,5.48652902e+00,3.03612090e-01,4.33635849e+00,1.09024288e+00
5.95400000e+00,3.36137444e+01,3.66275912e+01,2.60061593e+01,4.21872751e+00,8.12642928e+00,1.68240792e+01,2.25676638e+00,1.45242468e+00,5.47658470e+00,3.02906229e-01,4.31544320e+00,1.09557808e+00
5.95500000e+00,3.36485813e+01,3.68169162e+01,2.57056911e+01,4.27323169e+00,8.11239023e+00,1.67135115e+01,2.27356747e+00,1.44772715e+00,5.46516118e+00,3.02186958e-01,4.29468305e+00,1.10081075e+00
5.95600000e+00,3.36453618e+01,3.70094519e+01,2.54022725e+01,4.32835673e+00,8.09934783e+00,1.66002841e+01,2.29168537e+00,1.44292499e+00,5.45229190e+00,3.01455537e-01,4.27407746e+00,1.10593147e+00
5.95700000e+00,3.36032957e+01,3.72040096e+01,2.50964431e+01,4.38392413e+00,8.08732412e+00,1.64845484e+01,2.31107716e+00,1.43802695e+00,5.43802607e+00,3.00713301e-01,4.25362135e+00,1.11093013e+00
5.95800000e+00,3.35218550e+01,3.73995949e+01,2.47886519e+01,4.43978491e+00,8.07633348e+00,1.63664304e+01,2.33170458e+00,1.43303968e+00,5.42241378e+00,2.99961308e-01,4.23330705e+00,1.11579842e+00
5.95900000e+00,3.34005182e+01,3.75950632e+01,2.44794101e+01,4.49576762e+00,8.06639019e+00,1.62460749e+01,2.35352175e+00,1.42797029e+00,5.40551805e+00,2.99200714e-01,4.21312326e+00,1.12052705e+00
5.96000000e+00,3.32388847e+01,3.77892516e+01,2.41692295e+01,4.55169818e+00,8.05750545e+00,1.61236305e+01,2.37647921e+00,1.42282521e+00,5.38740955e+00,2.98432600e-01,4.19305512e+00,1.12510691e+00
5.96100000e+00,3.30366772e+01,3.79809826e+01,2.38586181e+01,4.60740018e+00,8.04968779e+00,1.59992516e+01,2.40052369e+00,1.41761017e+00,5.36816463e+00,2.97657954e-01,4.17308433e+00,1.12952918e+00
5.96200000e+00,3.27937444e+01,3.81690683e+01,2.35480769e+01,4.66269549e+00,8.04294326e+00,1.58731000e+01,2.42559787e+00,1.41233025e+00,5.34786307e+00,2.96877662e-01,4.15318935e+00,1.13378542e+00
5.96300000e+00,3.25100640e+01,3.83522758e+01,2.32381122e+01,4.71739913e+00,8.03727564e+00,1.57453516e+01,2.45163815e+00,1.40699008e+00,5.32658844e+00,2.96092525e-01,4.13334489e+00,1.13786742e+00
5.96400000e+00,3.21857631e+01,3.85293751e+01,2.29292151e+01,4.77132652e+00,8.03268598e+00,1.56161930e+01,2.47857624e+00,1.40159380e+00,5.30442288e+00,2.95303228e-01,4.11352285e+00,1.14176755e+00
5.96500000e+00,3.18210792e+01,3.86992837e+01,2.26218071e+01,4.82431523e+00,8.02917294e+00,1.54857983e+01,2.50634808e+00,1.39614488e+00,5.28143667e+00,2.94510304e-01,4.09369672e+00,1.14547952e+00
5.96600000e+00,3.14163728e+01,3.88608123e+01,2.23163421e+01,4.87618716e+00,8.02673306e+00,1.53543668e+01,2.53487949e+00,1.39064712e+00,5.25770427e+00,2.93714288e-01,4.07383616e+00,1.14899687e+00
5.96700000e+00,3.09721403e+01,3.90127818e+01,2.20132608e+01,4.92676607e+00,8.02536010e+00,1.52221074e+01,2.56409192e+00,1.38510435e+00,5.23329594e+00,2.92915663e-01,4.05390983e+00,1.15231372e+00
5.96800000e+00,3.04890153e+01,3.91540274e+01,2.17129900e+01,4.97587850e+00,8.02504485e+00,1.50892374e+01,2.59390248e+00,1.37952068e+00,5.20827714e+00,2.92114878e-01,4.03388619e+00,1.15542480e+00
5.96900000e+00,2.99677703e+01,3.92834044e+01,2.14159436e+01,5.02335467e+00,8.02577495e+00,1.49559810e+01,2.62422420e+00,1.37390064e+00,5.18270843e+00,2.91312383e-01,4.01373428e+00,1.15832549e+00
5.97000000e+00,2.94093663e+01,3.93997371e+01,2.11225432e+01,5.06902112e+00,8.02753388e+00,1.48225791e+01,2.65496141e+00,1.36824963e+00,5.15664849e+00,2.90508671e-01,3.99342333e+00,1.16101166e+00
5.97100000e+00,2.88148616e+01,3.95019605e+01,2.08331696e+01,5.11272159e+00,8.03030261e+00,1.46892587e+01,2.68602105e+00,1.36257350e+00,5.13014820e+00,2.89704251e-01,3.97292726e+00,1.16348017e+00
5.97200000e+00,2.81853820e+01,3.95890930e+01,2.05481744e+01,5.15431271e+00,8.03406057e+00,1.45562347e+01,2.71731243e+00,1.35687845e+00,5.10325378e+00,2.88899661e-01,3.95222404e+00,1.16572860e+00
5.97300000e+00,2.75222517e+01,3.96601145e+01,2.02679252e+01,5.19364612e+00,8.03878323e+00,1.44237348e+01,2.74873600e+00,1.35117183e+00,5.07601316e+00,2.88095543e-01,3.93129321e+00,1.16775491e+00
5.97400000e+00,2.68269417e+01,3.97140459e+01,1.99927773e+01,5.23058022e+00,8.04444336e+00,1.42919817e+01,2.78018993e+00,1.34546184e+00,5.04847322e+00,2.87292620e-01,3.91011837e+00,1.16955770e+00
5.97500000e+00,2.61010727e+01,3.97499534e+01,1.97230736e+01,5.26498055e+00,8.05101134e+00,1.41611912e+01,2.81157065e+00,1.33975751e+00,5.02068089e+00,2.86491708e-01,3.88868740e+00,1.17113621e+00
5.97600000e+00,2.53464180e+01,3.97669509e+01,1.94591429e+01,5.29672008e+00,8.05845555e+00,1.40315698e+01,2.84277335e+00,1.33406868e+00,4.99268408e+00,2.85693717e-01,3.86699236e+00,1.17249019e+00
5.97700000e+00,2.45650460e+01,3.97641476e+01,1.92013200e+01,5.32567171e+00,8.06674034e+00,1.39033269e+01,2.87368505e+00,1.32840669e+00,4.96453603e+00,2.84899725e-01,3.84502901e+00,1.17361996e+00
5.97800000e+00,2.37589500e+01,3.97408174e+01,1.89498802e+01,5.35173223e+00,8.07583305e+00,1.37766348e+01,2.90420636e+00,1.32278214e+00,4.93628617e+00,2.84110768e-01,3.82279661e+00,1.17452618e+00
5.97900000e+00,2.29302798e+01,3.96962630e+01,1.87050892e+01,5.37480282e+00,8.08569964e+00,1.36516604e+01,2.93423622e+00,1.31720618e+00,4.90798693e+00,2.83327960e-01,3.80029572e+00,1.17520978e+00
5.98000000e+00,2.20814239e+01,3.96298064e+01,1.84672079e+01,5.39478786e+00,8.09630369e+00,1.35285680e+01,2.96366942e+00,1.31169087e+00,4.87969555e+00,2.82552523e-01,3.77752786e+00,1.17567197e+00
5.98100000e+00,2.12149312e+01,3.95408287e+01,1.82364758e+01,5.41160051e+00,8.10760782e+00,1.34075115e+01,2.99240160e+00,1.30624850e+00,4.85147201e+00,2.81785733e-01,3.75449464e+00,1.17591419e+00
5.98200000e+00,2.03335085e+01,3.94287730e+01,1.80131113e+01,5.42516303e+00,8.11957367e+00,1.32886344e+01,3.02032967e+00,1.30089151e+00,4.82337885e+00,2.81028906e-01,3.73119651e+00,1.17593806e+00
5.98300000e+00,1.94400171e+01,3.92931474e+01,1.77973098e+01,5.43540725e+00,8.13216168e+00,1.31720711e+01,3.04735222e+00,1.29563235e+00,4.79548081e+00,2.80283380e-01,3.70763175e+00,1.17574535e+00
5.98400000e+00,1.85377377e+01,3.91334965e+01,1.75892582e+01,5.44227067e+00,8.14532702e+00,1.30579577e+01,3.07336153e+00,1.29048429e+00,4.76785012e+00,2.79550610e-01,3.68379488e+00,1.17533820e+00
5.98500000e+00,1.76295307e+01,3.89495220e+01,1.73890864e+01,5.44571258e+00,8.15903059e+00,1.29463980e+01,3.09827114e+00,1.28545797e+00,4.74054760e+00,2.78831782e-01,3.65967776e+00,1.17471855e+00
5.98600000e+00,1.67186028e+01,3.87409522e+01,1.71969215e+01,5.44569619e+00,8.17322791e+00,1.28375002e+01,3.12198886e+00,1.28056462e+00,4.71363976e+00,2.78128163e-01,3.63526882e+00,1.17388874e+00
5.98700000e+00,1.58083434e+01,3.85075864e+01,1.70128719e+01,5.44219470e+00,8.18787094e+00,1.27313670e+01,3.14442382e+00,1.27581513e+00,4.68719445e+00,2.77440998e-01,3.61055275e+00,1.17285144e+00
5.98800000e+00,1.49022563e+01,3.82493080e+01,1.68370247e+01,5.43519286e+00,8.20290845e+00,1.26280935e+01,3.16548884e+00,1.27121972e+00,4.66127905e+00,2.76771474e-01,3.58551084e+00,1.17160969e+00
5.98900000e+00,1.40039490e+01,3.79660874e+01,1.66694456e+01,5.42468723e+00,8.21828556e+00,1.25277666e+01,3.18510090e+00,1.26678781e+00,4.63595988e+00,2.76120698e-01,3.56012150e+00,1.17016698e+00
5.99000000e+00,1.31171317e+01,3.76579850e+01,1.65101798e+01,5.41068650e+00,8.23394329e+00,1.24304652e+01,3.20318134e+00,1.26252793e+00,4.61130198e+00,2.75489688e-01,3.53436098e+00,1.16852731e+00
5.99100000e+00,1.22459567e+01,3.73251722e+01,1.63592533e+01,5.39321440e+00,8.24981234e+00,1.23362647e+01,3.21965029e+00,1.25844828e+00,4.58737424e+00,2.74879433e-01,3.50820201e+00,1.16669573e+00
5.99200000e+00,1.13937785e+01,3.69678812e+01,1.62166648e+01,5.37230235e+00,8.26583380e+00,1.22452149e+01,3.23444946e+00,1.25455439e+00,4.56422922e+00,2.74290609e-01,3.48162303e+00,1.16467681e+00
5.99300000e+00,1.05645051e+01,3.65864345e+01,1.60824010e+01,5.34799417e+00,8.28193724e+00,1.21573664e+01,3.24751556e+00,1.25085198e+00,4.54192599e+00,2.73723915e-01,3.45459992e+00,1.16247616e+00
5.99400000e+00,9.76210286e+00,3.61812441e+01,1.59564278e+01,5.32034583e+00,8.29804859e+00,1.20727596e+01,3.25879104e+00,1.24734584e+00,4.52052138e+00,2.73179933e-01,3.42711016e+00,1.16009999e+00
5.99500000e+00,8.99058981e+00,3.57528088e+01,1.58386903e+01,5.28942529e+00,8.31409056e+00,1.19914232e+01,3.26822424e+00,1.24403984e+00,4.50006985e+00,2.72659129e-01,3.39913367e+00,1.15755500e+00
5.99600000e+00,8.25402905e+00,3.53017116e+01,1.57291123e+01,5.25531240e+00,8.32998337e+00,1.19133747e+01,3.27576950e+00,1.24093706e+00,4.48062345e+00,2.72161855e-01,3.37065378e+00,1.15484832e+00
5.99700000e+00,7.55662407e+00,3.48286320e+01,1.56275922e+01,5.21810098e+00,8.34564351e+00,1.18386193e+01,3.28138642e+00,1.23803987e+00,4.46223279e+00,2.71688359e-01,3.34165771e+00,1.15198764e+00
5.99800000e+00,6.90271270e+00,3.43343517e+01,1.55339993e+01,5.17790012e+00,8.36098483e+00,1.17671485e+01,3.28504066e+00,1.23535004e+00,4.44494642e+00,2.71238785e-01,3.31213792e+00,1.14898114e+00
5.99900000e+00,6.29602079e+00,3.38196134e+01,1.54481976e+01,5.13481415e+00,8.37593383e+00,1.16989439e+01,3.28670813e+00,1.23286867e+00,4.42880297e+00,2.70813183e-01,3.28209271e+00,1.14583594e+00
6.00000000e+00,5.74073829e+00,3.32852932e+01,1.53700162e+01,5.08896744e+00,8.39040936e+00,1.16339765e+01,3.28636642e+00,1.23059678e+00,4.41384311e+00,2.70411558e-01,3.25152422e+00,1.14256012e+00
6.00100000e+00,5.24107846e+00,3.27323374e+01,1.52992561e+01,5.04049556e+00,8.40433198e+00,1.15722062e+01,3.28399900e+00,1.22853512e+00,4.40010380e+00,2.70033854e-01,3.22044003e+00,1.13916179e+00
6.00200000e+00,4.80127337e+00,3.21617598e+01,1.52356886e+01,4.98954516e+00,8.41762479e+00,1.15135825e+01,3.27959512e+00,1.22668431e+00,4.38761786e+00,2.69679974e-01,3.18885306e+00,1.13564908e+00
6.00300000e+00,4.42550043e+00,3.15746234e+01,1.51790586e+01,4.93627109e+00,8.43021514e+00,1.14580466e+01,3.27314973e+00,1.22504491e+00,4.37641317e+00,2.69349790e-01,3.15678080e+00,1.13202999e+00
6.00400000e+00,4.11726304e+00,3.09718686e+01,1.51291317e+01,4.88081091e+00,8.44204424e+00,1.14055431e+01,3.26466228e+00,1.22361738e+00,4.36650994e+00,2.69043179e-01,3.12424088e+00,1.12831120e+00
6.00500000e+00,3.88139111e+00,3.03548429e+01,1.50855487e+01,4.82336281e+00,8.45303607e+00,1.13559887e+01,3.25413829e+00,1.22240244e+00,4.35793009e+00,2.68759968e-01,3.09126198e+00,1.12450181e+00
6.00600000e+00,3.72240440e+00,2.97248998e+01,1.50479287e+01,4.76412675e+00,8.46312499e+00,1.13092970e+01,3.24159042e+00,1.22140086e+00,4.35068664e+00,2.68499993e-01,3.05787456e+00,1.12061026e+00
6.00700000e+00,3.64446734e+00,2.90833702e+01,1.50158819e+01,4.70329899e+00,8.47225502e+00,1.12653827e+01,3.22703686e+00,1.22061334e+00,4.34478505e+00,2.68263104e-01,3.02410833e+00,1.11664438e+00
6.00800000e+00,3.65182601e+00,2.84316841e+01,1.49889768e+01,4.64108989e+00,8.48037329e+00,1.12241544e+01,3.21050221e+00,1.22004054e+00,4.34022491e+00,2.68049151e-01,2.98999364e+00,1.11261212e+00
6.00900000e+00,3.74869846e+00,2.77713432e+01,1.49667494e+01,4.57771932e+00,8.48743110e+00,1.11855173e+01,3.19201752e+00,1.21968301e+00,4.33699967e+00,2.67857985e-01,2.95555944e+00,1.10852145e+00
6.01000000e+00,3.93928307e+00,2.71039242e+01,1.49487060e+01,4.51341685e+00,8.49338324e+00,1.11493730e+01,3.17162044e+00,1.21954103e+00,4.33509695e+00,2.67689450e-01,2.92083190e+00,1.10438032e+00
6.01100000e+00,4.22775538e+00,2.64310792e+01,1.49343258e+01,4.44842144e+00,8.49818731e+00,1.11156187e+01,3.14935533e+00,1.21961452e+00,4.33449902e+00,2.67543375e-01,2.88583331e+00,1.10019669e+00
6.01200000e+00,4.61825560e+00,2.57545348e+01,1.49230655e+01,4.38298117e+00,8.50180347e+00,1.10841472e+01,3.12527338e+00,1.21990292e+00,4.33518349e+00,2.67419562e-01,2.85058104e+00,1.09597853e+00
6.01300000e+00,5.11486715e+00,2.50760894e+01,1.49143644e+01,4.31735286e+00,8.50419435e+00,1.10548446e+01,3.09943261e+00,1.22040509e+00,4.33712408e+00,2.67317775e-01,2.81508692e+00,1.09173378e+00
6.01400000e+00,5.72141685e+00,2.43975181e+01,1.49076765e+01,4.25178871e+00,8.50532642e+00,1.10275960e+01,3.07189448e+00,1.22111931e+00,4.34029298e+00,2.67237743e-01,2.77935712e+00,1.08746996e+00
6.01500000e+00,6.44183565e+00,2.37207554e+01,1.49024188e+01,4.18656276e+00,8.50516655e+00,1.10022715e+01,3.04273038e+00,1.22204304e+00,4.34465869e+00,2.67179127e-01,2.74339231e+00,1.08319496e+00
6.01600000e+00,7.28005096e+00,2.30478618e+01,1.48979877e+01,4.12196662e+00,8.50368281e+00,1.09787246e+01,3.01202113e+00,1.22317272e+00,4.35018725e+00,2.67141496e-01,2.70718739e+00,1.07891679e+00
6.01700000e+00,8.23972032e+00,2.23808751e+01,1.48938062e+01,4.05828884e+00,8.50084666e+00,1.09568009e+01,2.97985156e+00,1.22450398e+00,4.35684518e+00,2.67124352e-01,2.67073257e+00,1.07464307e+00
6.01800000e+00,9.32440216e+00,2.17218723e+01,1.48893065e+01,3.99582451e+00,8.49663171e+00,1.09363324e+01,2.94631254e+00,1.22603152e+00,4.36459910e+00,2.67127112e-01,2.63401477e+00,1.07038127e+00
6.01900000e+00,1.05375759e+01,2.10729662e+01,1.48839333e+01,3.93487523e+00,8.49101382e+00,1.09171356e+01,2.91150081e+00,1.22774910e+00,4.37341615e+00,2.67149102e-01,2.59701885e+00,1.06613868e+00
6.02000000e+00,1.18826448e+01,2.04362988e+01,1.48771467e+01,3.87574866e+00,8.48397147e+00,1.08990114e+01,2.87551875e+00,1.22964954e+00,4.38326439e+00,2.67189553e-01,2.55972916e+00,1.06192250e+00
6.02100000e+00,1.33629164e+01,1.98140360e+01,1.48684239e+01,3.81875812e+00,8.47548611e+00,1.08817452e+01,2.83847402e+00,1.23172474e+00,4.39411292e+00,2.67247601e-01,2.52213100e+00,1.05773974e+00
6.02200000e+00,1.49815848e+01,1.92083761e+01,1.48572582e+01,3.76422407e+00,8.46554259e+00,1.08651056e+01,2.80048006e+00,1.23396567e+00,4.40593165e+00,2.67322281e-01,2.48421195e+00,1.05359730e+00
6.02300000e+00,1.67416926e+01,1.86215499e+01,1.48431583e+01,3.71247422e+00,8.45412983e+00,1.08488455e+01,2.76165608e+00,1.23636231e+00,4.41869083e+00,2.67412524e-01,2.44596322e+00,1.04950198e+00
6.02400000e+00,1.86460201e+01,1.80557360e+01,1.48256659e+01,3.66383086e+00,8.44124171e+00,1.08327131e+01,2.72212259e+00,1.23890417e+00,4.43236152e+00,2.67517202e-01,2.40738081e+00,1.04546020e+00
6.02500000e+00,2.06971994e+01,1.75131614e+01,1.48043317e+01,3.61862537e+00,8.42687695e+00,1.08164430e+01,2.68200632e+00,1.24157983e+00,4.44691338e+00,2.67635085e-01,2.36846563e+00,1.04147829e+00
6.02600000e+00,2.28976663e+01,1.69960654e+01,1.47787232e+01,3.57719239e+00,8.41103986e+00,1.07997626e+01,2.64143820e+00,1.24437721e+00,4.46231417e+00,2.67764861e-01,2.32922401e+00,1.03756236e+00
6.02700000e+00,2.52496602e+01,1.65066995e+01,1.47484224e+01,3.53986930e+00,8.39374078e+00,1.07823951e+01,2.60055307e+00,1.24728361e+00,4.47852863e+00,2.67905142e-01,2.28966775e+00,1.03371826e+00
6.02800000e+00,2.77552197e+01,1.60473278e+01,1.47130250e+01,3.50699560e+00,8.37499637e+00,1.07640626e+01,2.55948946e+00,1.25028579e+00,4.49551728e+00,2.68054473e-01,2.24981379e+00,1.02995152e+00
6.02900000e+00,3.04161752e+01,1.56202282e+01,1.46721386e+01,3.47891245e+00,8.35482986e+00,1.07444887e+01,2.51838925e+00,1.25337010e+00,4.51323534e+00,2.68211337e-01,2.20968369e+00,1.02626732e+00
6.03000000e+00,3.32341392e+01,1.52276927e+01,1.46253812e+01,3.45596205e+00,8.33327122e+00,1.07234018e+01,2.47739745e+00,1.25652256e+00,4.53163161e+00,2.68374170e-01,2.16930300e+00,1.02267045e+00
6.03100000e+00,3.62104976e+01,1.48720275e+01,1.45723805e+01,3.43848711e+00,8.31035708e+00,1.07005375e+01,2.43666188e+00,1.25972892e+00,4.55064765e+00,2.68541369e-01,2.12870043e+00,1.01916524e+00
6.03200000e+00,3.93464007e+01,1.45555533e+01,1.45127725e+01,3.42683036e+00,8.28613052e+00,1.06756406e+01,2.39633285e+00,1.26297487e+00,4.57021718e+00,2.68711305e-01,2.08790704e+00,1.01575556e+00
6.03300000e+00,4.26427565e+01,1.42806043e+01,1.44462015e+01,3.42133411e+00,8.26064073e+00,1.06484675e+01,2.35656285e+00,1.26624605e+00,4.59026570e+00,2.68882338e-01,2.04695544e+00,1.01244477e+00
6.03400000e+00,4.61002243e+01,1.40495271e+01,1.43723199e+01,3.42233985e+00,8.23394245e+00,1.06187870e+01,2.31750622e+00,1.26952821e+00,4.61071058e+00,2.69052828e-01,2.00587900e+00,1.00923569e+00
6.03500000e+00,4.97192098e+01,1.38646793e+01,1.42907890e+01,3.43018790e+00,8.20609533e+00,1.05863813e+01,2.27931881e+00,1.27280727e+00,4.63146141e+00,2.69221145e-01,1.96471123e+00,1.00613066e+00
6.03600000e+00,5.34998614e+01,1.37284282e+01,1.42012801e+01,3.44521705e+00,8.17716313e+00,1.05510462e+01,2.24215766e+00,1.27606940e+00,4.65242072e+00,2.69385690e-01,1.92348518e+00,1.00313147e+00
6.03700000e+00,5.74420678e+01,1.36431481e+01,1.41034761e+01,3.46776403e+00,8.14721291e+00,1.05125912e+01,2.20618073e+00,1.27930109e+00,4.67348507e+00,2.69544893e-01,1.88223297e+00,1.00023941e+00
6.03800000e+00,6.15454550e+01,1.36112187e+01,1.39970742e+01,3.49816295e+00,8.11631418e+00,1.04708391e+01,2.17154665e+00,1.28248917e+00,4.69454634e+00,2.69697230e-01,1.84098550e+00,9.97455287e-01
6.03900000e+00,6.58093831e+01,1.36350214e+01,1.38817886e+01,3.53674444e+00,8.08453807e+00,1.04256249e+01,2.13841447e+00,1.28562080e+00,4.71549326e+00,2.69841227e-01,1.79977208e+00,9.94779435e-01
6.04000000e+00,7.02329418e+01,1.37169364e+01,1.37573540e+01,3.58383464e+00,8.05195662e+00,1.03767953e+01,2.10694348e+00,1.28868350e+00,4.73621309e+00,2.69975460e-01,1.75862037e+00,9.92211752e-01
6.04100000e+00,7.48149103e+01,1.38593677e+01,1.36235266e+01,3.63975782e+00,8.01864302e+00,1.03242057e+01,2.07729507e+00,1.29166492e+00,4.75659187e+00,2.70098543e-01,1.71755647e+00,9.89751697e-01
6.04200000e+00,7.95538111e+01,1.40646786e+01,1.34800948e+01,3.70482724e+00,7.98466944e+00,1.02677231e+01,2.04962865e+00,1.29455313e+00,4.77651893e+00,2.70209157e-01,1.67660434e+00,9.87398322e-01
6.04300000e+00,8.44479210e+01,1.43351892e+01,1.33268814e+01,3.77934457e+00,7.95010683e+00,1.02072241e+01,2.02410166e+00,1.29733654e+00,4.79588811e+00,2.70306048e-01,1.63578595e+00,9.85150308e-01
6.04400000e+00,8.94952040e+01,1.46732222e+01,1.31637428e+01,3.86360527e+00,7.91502641e+00,1.01425916e+01,2.00087296e+00,1.30000356e+00,4.81459672e+00,2.70387986e-01,1.59512189e+00,9.83005950e-01
6.04500000e+00,9.46933365e+01,1.50810711e+01,1.29905754e+01,3.95789419e+00,7.87949904e+00,1.00737155e+01,1.98010109e+00,1.30254272e+00,4.83254769e+00,2.70453777e-01,1.55463130e+00,9.80963170e-01
6.04600000e+00,1.00039708e+02,1.55609961e+01,1.28073181e+01,4.06248472e+00,7.84359550e+00,1.00004926e+01,1.96194414e+00,1.30494260e+00,4.84965034e+00,2.70502259e-01,1.51433215e+00,9.79019523e-01
6.04700000e+00,1.05531420e+02,1.61152191e+01,1.26139549e+01,4.17763814e+00,7.80738702e+00,9.92282635e+00,1.94655976e+00,1.30719185e+00,4.86582085e+00,2.70532291e-01,1.47424153e+00,9.77172204e-01
6.04800000e+00,1.11165290e+02,1.67459215e+01,1.24105159e+01,4.30360294e+00,7.77094580e+00,9.84062687e+00,1.93410499e+00,1.30927914e+00,4.88098235e+00,2.70542754e-01,1.43437598e+00,9.75418050e-01
6.04900000e+00,1.16937850e+02,1.74552414e+01,1.21970780e+01,4.44061416e+00,7.73434575e+00,9.75381166e+00,1.92473630e+00,1.31119327e+00,4.89506482e+00,2.70532546e-01,1.39475182e+00,9.73753553e-01
6.05000000e+00,1.22845355e+02,1.82452710e+01,1.19737641e+01,4.58889239e+00,7.69766317e+00,9.66230614e+00,1.91860943e+00,1.31292317e+00,4.90800471e+00,2.70500584e-01,1.35538549e+00,9.72174870e-01
6.05100000e+00,1.28883779e+02,1.91180532e+01,1.17407417e+01,4.74864266e+00,7.66097754e+00,9.56604456e+00,1.91587935e+00,1.31445801e+00,4.91974435e+00,2.70445809e-01,1.31629376e+00,9.70677840e-01
6.05200000e+00,1.35048825e+02,2.00755758e+01,1.14982206e+01,4.92005298e+00,7.62437216e+00,9.46497117e+00,1.91670019e+00,1.31578734e+00,4.93023127e+00,2.70367195e-01,1.27749395e+00,9.69258002e-01
6.05300000e+00,1.41335931e+02,2.11197631e+01,1.12464500e+01,5.10329283e+00,7.58793476e+00,9.35904143e+00,1.92122514e+00,1.31690116e+00,4.93941744e+00,2.70263758e-01,1.23900396e+00,9.67910624e-01
6.05400000e+00,1.47740275e+02,2.22524661e+01,1.09857149e+01,5.29851169e+00,7.55175801e+00,9.24822348e+00,1.92960638e+00,1.31779013e+00,4.94725849e+00,2.70134569e-01,1.20084227e+00,9.66630724e-01
6.05500000e+00,1.54256785e+02,2.34754493e+01,1.07163323e+01,5.50583776e+00,7.51593985e+00,9.13249960e+00,1.94199504e+00,1.31844564e+00,4.95371300e+00,2.69978771e-01,1.16302776e+00,9.65413104e-01
6.05600000e+00,1.60880147e+02,2.47903786e+01,1.04386476e+01,5.72537705e+00,7.48058356e+00,9.01186780e+00,1.95854106e+00,1.31886000e+00,4.95874189e+00,2.69795593e-01,1.12557952e+00,9.64252372e-01
