time_s,pressure_kPa,flow_rate_ml_s,delta_radius_mm
1.310000e+01,1.084280e+01,-1.771924e+00,1.486495e-01
1.310500e+01,1.081297e+01,-1.579299e+00,1.454434e-01
1.311000e+01,1.078310e+01,-1.412223e+00,1.422315e-01
1.311500e+01,1.075367e+01,-1.258543e+00,1.390681e-01
1.312000e+01,1.072532e+01,-1.100583e+00,1.360205e-01
1.312500e+01,1.069843e+01,-9.346720e-01,1.331298e-01
1.313000e+01,1.067266e+01,-7.778683e-01,1.303593e-01
1.313500e+01,1.064761e+01,-6.483790e-01,1.276664e-01
1.314000e+01,1.062235e+01,-5.690065e-01,1.249513e-01
1.314500e+01,1.059611e+01,-5.609151e-01,1.221309e-01
1.315000e+01,1.056855e+01,-6.159099e-01,1.191678e-01
1.315500e+01,1.053965e+01,-7.236264e-01,1.160612e-01
1.316000e+01,1.051041e+01,-8.393893e-01,1.129184e-01
1.316500e+01,1.048209e+01,-9.185753e-01,1.098732e-01
1.317000e+01,1.045623e+01,-9.071702e-01,1.070938e-01
1.317500e+01,1.043414e+01,-7.740904e-01,1.047186e-01
1.318000e+01,1.041615e+01,-5.163529e-01,1.027855e-01
1.318500e+01,1.040158e+01,-1.633672e-01,1.012193e-01
1.319000e+01,1.038889e+01,2.284379e-01,9.985501e-02
1.319500e+01,1.037551e+01,5.721262e-01,9.841650e-02
1.320000e+01,1.035852e+01,7.816684e-01,9.659020e-02
1.320500e+01,1.033511e+01,7.723816e-01,9.407338e-02
1.321000e+01,1.030366e+01,4.982222e-01,9.069308e-02
1.321500e+01,1.026343e+01,-5.658037e-02,8.636808e-02
1.322000e+01,1.021538e+01,-8.580868e-01,8.120251e-02
1.322500e+01,1.016159e+01,-1.843598e+00,7.542031e-02
1.323000e+01,1.010521e+01,-2.915284e+00,6.935964e-02
1.323500e+01,1.004958e+01,-3.971919e+00,6.337899e-02
1.324000e+01,9.998063e+00,-4.901678e+00,5.784120e-02
1.324500e+01,9.952905e+00,-5.628364e+00,5.298682e-02
1.325000e+01,9.915573e+00,-6.087521e+00,4.897367e-02
1.325500e+01,9.886038e+00,-6.257520e+00,4.579862e-02
1.326000e+01,9.863459e+00,-6.133874e+00,4.337146e-02
1.326500e+01,9.846088e+00,-5.749304e+00,4.150411e-02
1.327000e+01,9.832059e+00,-5.141457e+00,3.999594e-02
1.327500e+01,9.819833e+00,-4.348935e+00,3.868172e-02
1.328000e+01,9.808451e+00,-3.407100e+00,3.745818e-02
1.328500e+01,9.797820e+00,-2.333638e+00,3.631531e-02
1.329000e+01,9.789013e+00,-1.133245e+00,3.536854e-02
1.329500e+01,9.783233e+00,1.992306e-01,3.474721e-02
1.330000e+01,9.782675e+00,1.679467e+00,3.468729e-02
1.330500e+01,9.789259e+00,3.322441e+00,3.539504e-02
1.331000e+01,9.804564e+00,5.143296e+00,3.704030e-02
1.331500e+01,9.829885e+00,7.143660e+00,3.976229e-02
1.332000e+01,9.865525e+00,9.310322e+00,4.359355e-02
1.332500e+01,9.911825e+00,1.165007e+01,4.857068e-02
1.333000e+01,9.968243e+00,1.413159e+01,5.463562e-02
1.333500e+01,1.003493e+01,1.676055e+01,6.180458e-02
1.334000e+01,1.011187e+01,1.953601e+01,7.007567e-02
1.334500e+01,1.019972e+01,2.248066e+01,7.951958e-02
1.335000e+01,1.029984e+01,2.562705e+01,9.028185e-02
1.335500e+01,1.041355e+01,2.900993e+01,1.025058e-01
1.336000e+01,1.054233e+01,3.265475e+01,1.163490e-01
1.336500e+01,1.068731e+01,3.657809e+01,1.319342e-01
1.337000e+01,1.084892e+01,4.075793e+01,1.493070e-01
1.337500e+01,1.102637e+01,4.514549e+01,1.683830e-01
1.338000e+01,1.121781e+01,4.965512e+01,1.889633e-01
1.338500e+01,1.142061e+01,5.417042e+01,2.107639e-01
1.339000e+01,1.163143e+01,5.854864e+01,2.334265e-01
1.339500e+01,1.184660e+01,6.265305e+01,2.565573e-01
1.340000e+01,1.206277e+01,6.635234e+01,2.797956e-01
1.340500e+01,1.227771e+01,6.952759e+01,3.029012e-01
1.341000e+01,1.248943e+01,7.211311e+01,3.256601e-01
1.341500e+01,1.269753e+01,7.406699e+01,3.480311e-01
1.342000e+01,1.290248e+01,7.539571e+01,3.700628e-01
1.342500e+01,1.310510e+01,7.613128e+01,3.918442e-01
1.343000e+01,1.330653e+01,7.633888e+01,4.134981e-01
1.343500e+01,1.350834e+01,7.609800e+01,4.351928e-01
1.344000e+01,1.371162e+01,7.549778e+01,4.570445e-01
1.344500e+01,1.391553e+01,7.461137e+01,4.789652e-01
1.345000e+01,1.412045e+01,7.353605e+01,5.009938e-01
1.345500e+01,1.432490e+01,7.230316e+01,5.229720e-01
1.346000e+01,1.452702e+01,7.095234e+01,5.446996e-01
1.346500e+01,1.472477e+01,6.950277e+01,5.659578e-01
1.347000e+01,1.491716e+01,6.790695e+01,5.866387e-01
1.347500e+01,1.510161e+01,6.620437e+01,6.064673e-01
1.348000e+01,1.527667e+01,6.437897e+01,6.252866e-01
1.348500e+01,1.544308e+01,6.239395e+01,6.431754e-01
1.349000e+01,1.559914e+01,6.026982e+01,6.599508e-01
1.349500e+01,1.574556e+01,5.798225e+01,6.756917e-01
1.350000e+01,1.588184e+01,5.555475e+01,6.903410e-01
1.350500e+01,1.600833e+01,5.295978e+01,7.039393e-01
1.351000e+01,1.612519e+01,5.019388e+01,7.165014e-01
1.351500e+01,1.623172e+01,4.726702e+01,7.279525e-01
1.352000e+01,1.632843e+01,4.419735e+01,7.383493e-01
1.352500e+01,1.641469e+01,4.101303e+01,7.476217e-01
1.353000e+01,1.648995e+01,3.774441e+01,7.557130e-01
1.353500e+01,1.655588e+01,3.446126e+01,7.628000e-01
1.354000e+01,1.661239e+01,3.118859e+01,7.688749e-01
1.354500e+01,1.666008e+01,2.800438e+01,7.740008e-01
1.355000e+01,1.670060e+01,2.492762e+01,7.783574e-01
1.355500e+01,1.673351e+01,2.201536e+01,7.818945e-01
1.356000e+01,1.675923e+01,1.923490e+01,7.846594e-01
1.356500e+01,1.677705e+01,1.655576e+01,7.865754e-01
1.357000e+01,1.678475e+01,1.394581e+01,7.874030e-01
1.357500e+01,1.678119e+01,1.131799e+01,7.870202e-01
1.358000e+01,1.676424e+01,8.633956e+00,7.851980e-01
1.358500e+01,1.673283e+01,5.801773e+00,7.818221e-01
1.359000e+01,1.668750e+01,2.833296e+00,7.769486e-01
1.359500e+01,1.662860e+01,-1.956547e-01,7.706170e-01
1.360000e+01,1.655903e+01,-3.249063e+00,7.631388e-01
1.360500e+01,1.648161e+01,-6.203348e+00,7.548156e-01
1.361000e+01,1.639943e+01,-8.978774e+00,7.459812e-01
1.361500e+01,1.631583e+01,-1.146787e+01,7.369951e-01
1.362000e+01,1.623299e+01,-1.359958e+01,7.280892e-01
1.362500e+01,1.615192e+01,-1.534789e+01,7.193742e-01
1.363000e+01,1.607264e+01,-1.670027e+01,7.108521e-01
1.363500e+01,1.599426e+01,-1.769283e+01,7.024268e-01
1.364000e+01,1.591474e+01,-1.839868e+01,6.938785e-01
1.364500e+01,1.583315e+01,-1.884980e+01,6.851068e-01
1.365000e+01,1.574786e+01,-1.911286e+01,6.759384e-01
1.365500e+01,1.565994e+01,-1.918692e+01,6.664878e-01
1.366000e+01,1.556976e+01,-1.908865e+01,6.567928e-01
1.366500e+01,1.547892e+01,-1.883983e+01,6.470280e-01
1.367000e+01,1.538909e+01,-1.840847e+01,6.373709e-01
1.367500e+01,1.530265e+01,-1.779019e+01,6.280791e-01
1.368000e+01,1.522062e+01,-1.701734e+01,6.192613e-01
1.368500e+01,1.514314e+01,-1.611855e+01,6.109318e-01
1.369000e+01,1.506914e+01,-1.513389e+01,6.029767e-01
1.369500e+01,1.499767e+01,-1.412681e+01,5.952936e-01
1.370000e+01,1.492803e+01,-1.311424e+01,5.878075e-01
1.370500e+01,1.485890e+01,-1.215660e+01,5.803767e-01
1.371000e+01,1.479020e+01,-1.126324e+01,5.729913e-01
1.371500e+01,1.472139e+01,-1.042437e+01,5.655936e-01
1.372000e+01,1.465387e+01,-9.625975e+00,5.583354e-01
1.372500e+01,1.458895e+01,-8.827034e+00,5.513573e-01
1.373000e+01,1.452804e+01,-8.020774e+00,5.448091e-01
1.373500e+01,1.447193e+01,-7.186996e+00,5.387769e-01
1.374000e+01,1.442102e+01,-6.302682e+00,5.333041e-01
1.374500e+01,1.437511e+01,-5.387509e+00,5.283696e-01
1.375000e+01,1.433381e+01,-4.460252e+00,5.239295e-01
1.375500e+01,1.429561e+01,-3.543100e+00,5.198227e-01
1.376000e+01,1.425949e+01,-2.686307e+00,5.159401e-01
1.376500e+01,1.422381e+01,-1.899330e+00,5.121048e-01
1.377000e+01,1.418782e+01,-1.212141e+00,5.082359e-01
1.377500e+01,1.415117e+01,-6.463506e-01,5.042962e-01
1.378000e+01,1.411368e+01,-1.960369e-01,5.002663e-01
1.378500e+01,1.407558e+01,1.367575e-01,4.961700e-01
1.379000e+01,1.403743e+01,3.666133e-01,4.920693e-01
1.379500e+01,1.399990e+01,4.952380e-01,4.880350e-01
1.380000e+01,1.396312e+01,5.516955e-01,4.840809e-01
1.380500e+01,1.392752e+01,5.489491e-01,4.802544e-01
1.381000e+01,1.389311e+01,5.012116e-01,4.765545e-01
1.381500e+01,1.385973e+01,4.210676e-01,4.729669e-01
1.382000e+01,1.382718e+01,3.200207e-01,4.694672e-01
1.382500e+01,1.379530e+01,2.190714e-01,4.660398e-01
1.383000e+01,1.376390e+01,1.201857e-01,4.626649e-01
1.383500e+01,1.373285e+01,3.788684e-02,4.593275e-01
1.384000e+01,1.370199e+01,-3.185594e-02,4.560097e-01
1.384500e+01,1.367120e+01,-8.596294e-02,4.527002e-01
1.385000e+01,1.364017e+01,-1.397664e-01,4.493639e-01
1.385500e+01,1.360851e+01,-2.114483e-01,4.459603e-01
1.386000e+01,1.357552e+01,-3.217734e-01,4.424144e-01
1.386500e+01,1.354070e+01,-4.902359e-01,4.386712e-01
1.387000e+01,1.350334e+01,-7.427939e-01,4.346545e-01
1.387500e+01,1.346305e+01,-1.089808e+00,4.303235e-01
1.388000e+01,1.341982e+01,-1.526594e+00,4.256770e-01
1.388500e+01,1.337395e+01,-2.041925e+00,4.207452e-01
1.389000e+01,1.332604e+01,-2.610465e+00,4.155959e-01
1.389500e+01,1.327722e+01,-3.188886e+00,4.103478e-01
1.390000e+01,1.322845e+01,-3.739203e+00,4.051042e-01
1.390500e+01,1.318063e+01,-4.227572e+00,3.999639e-01
1.391000e+01,1.313420e+01,-4.634510e+00,3.949725e-01
1.391500e+01,1.308939e+01,-4.953223e+00,3.901558e-01
1.392000e+01,1.304569e+01,-5.191279e+00,3.854579e-01
1.392500e+01,1.300230e+01,-5.366026e+00,3.807935e-01
1.393000e+01,1.295863e+01,-5.497693e+00,3.760988e-01
1.393500e+01,1.291370e+01,-5.611610e+00,3.712694e-01
1.394000e+01,1.286718e+01,-5.708353e+00,3.662686e-01
1.394500e+01,1.281907e+01,-5.800381e+00,3.610967e-01
1.395000e+01,1.276976e+01,-5.880591e+00,3.557959e-01
1.395500e+01,1.272006e+01,-5.930533e+00,3.504531e-01
1.396000e+01,1.267078e+01,-5.942390e+00,3.451551e-01
1.396500e+01,1.262240e+01,-5.914384e+00,3.399547e-01
1.397000e+01,1.257568e+01,-5.831065e+00,3.349321e-01
1.397500e+01,1.253030e+01,-5.708864e+00,3.300543e-01
1.398000e+01,1.248639e+01,-5.556336e+00,3.253335e-01
1.398500e+01,1.244325e+01,-5.382809e+00,3.206968e-01
1.399000e+01,1.240085e+01,-5.202529e+00,3.161383e-01
1.399500e+01,1.235866e+01,-5.017442e+00,3.116029e-01
1.400000e+01,1.231667e+01,-4.818538e+00,3.070888e-01
1.400500e+01,1.227524e+01,-4.608518e+00,3.026356e-01
1.401000e+01,1.223434e+01,-4.396902e+00,2.982392e-01
1.401500e+01,1.219394e+01,-4.169252e+00,2.938958e-01
1.402000e+01,1.215430e+01,-3.947688e+00,2.896346e-01
1.402500e+01,1.211515e+01,-3.741877e+00,2.854262e-01
1.403000e+01,1.207606e+01,-3.568666e+00,2.812243e-01
1.403500e+01,1.203707e+01,-3.427359e+00,2.770326e-01
1.404000e+01,1.199800e+01,-3.331539e+00,2.728319e-01
1.404500e+01,1.195899e+01,-3.250125e+00,2.686390e-01
1.405000e+01,1.192050e+01,-3.177561e+00,2.645017e-01
1.405500e+01,1.188311e+01,-3.096261e+00,2.604816e-01
1.406000e+01,1.184688e+01,-2.987677e+00,2.565870e-01
1.406500e+01,1.181224e+01,-2.856077e+00,2.528639e-01
1.407000e+01,1.177882e+01,-2.714286e+00,2.492703e-01
1.407500e+01,1.174561e+01,-2.589504e+00,2.457011e-01
1.408000e+01,1.171180e+01,-2.508223e+00,2.420665e-01
1.408500e+01,1.167637e+01,-2.510304e+00,2.382577e-01
1.409000e+01,1.163825e+01,-2.607293e+00,2.341595e-01
1.409500e+01,1.159744e+01,-2.804925e+00,2.297725e-01
1.410000e+01,1.155430e+01,-3.081599e+00,2.251356e-01
1.410500e+01,1.150962e+01,-3.403256e+00,2.203324e-01
1.411000e+01,1.146465e+01,-3.726505e+00,2.154977e-01
1.411500e+01,1.142088e+01,-4.014168e+00,2.107922e-01
1.412000e+01,1.137899e+01,-4.237670e+00,2.062893e-01
1.412500e+01,1.133954e+01,-4.390345e+00,2.020487e-01
1.413000e+01,1.130229e+01,-4.470489e+00,1.980439e-01
1.413500e+01,1.126666e+01,-4.496257e+00,1.942139e-01
1.414000e+01,1.123181e+01,-4.479398e+00,1.904680e-01
1.414500e+01,1.119692e+01,-4.437695e+00,1.867176e-01
1.415000e+01,1.116156e+01,-4.370434e+00,1.829160e-01
1.415500e+01,1.112589e+01,-4.270110e+00,1.790813e-01
1.416000e+01,1.109027e+01,-4.124223e+00,1.752528e-01
1.416500e+01,1.105542e+01,-3.924881e+00,1.715062e-01
1.417000e+01,1.102190e+01,-3.662984e+00,1.679027e-01
1.417500e+01,1.099018e+01,-3.347030e+00,1.644925e-01
1.418000e+01,1.096006e+01,-2.997288e+00,1.612554e-01
1.418500e+01,1.093115e+01,-2.640444e+00,1.581471e-01
1.419000e+01,1.090265e+01,-2.306122e+00,1.550832e-01
1.419500e+01,1.087405e+01,-2.014233e+00,1.520089e-01
1.420000e+01,1.084486e+01,-1.770667e+00,1.488707e-01
1.420500e+01,1.081508e+01,-1.577025e+00,1.456702e-01
1.421000e+01,1.078516e+01,-1.410575e+00,1.424532e-01
1.421500e+01,1.075573e+01,-1.256840e+00,1.392899e-01
1.422000e+01,1.072739e+01,-1.098310e+00,1.362431e-01
1.422500e+01,1.070051e+01,-9.332776e-01,1.333532e-01
1.423000e+01,1.067474e+01,-7.763557e-01,1.305832e-01
1.423500e+01,1.064970e+01,-6.470141e-01,1.278916e-01
1.424000e+01,1.062446e+01,-5.675446e-01,1.251788e-01
1.424500e+01,1.059826e+01,-5.578691e-01,1.223616e-01
1.425000e+01,1.057068e+01,-6.143041e-01,1.193968e-01
1.425500e+01,1.054175e+01,-7.223540e-01,1.162874e-01
1.426000e+01,1.051250e+01,-8.375712e-01,1.131425e-01
1.426500e+01,1.048418e+01,-9.156962e-01,1.100983e-01
1.427000e+01,1.045832e+01,-9.044046e-01,1.073187e-01
1.427500e+01,1.043612e+01,-7.744143e-01,1.049318e-01
1.428000e+01,1.041815e+01,-5.163030e-01,1.029997e-01
1.428500e+01,1.040362e+01,-1.626639e-01,1.014382e-01
1.429000e+01,1.039095e+01,2.291552e-01,1.000763e-01
1.429500e+01,1.037748e+01,5.700788e-01,9.862822e-02
1.430000e+01,1.036048e+01,7.798655e-01,9.680079e-02
1.430500e+01,1.033709e+01,7.706821e-01,9.428588e-02
1.431000e+01,1.030558e+01,4.946307e-01,9.089871e-02
1.431500e+01,1.026544e+01,-5.587465e-02,8.658428e-02
1.432000e+01,1.021739e+01,-8.591223e-01,8.141901e-02
1.432500e+01,1.016366e+01,-1.844073e+00,7.564259e-02
1.433000e+01,1.010725e+01,-2.916824e+00,6.957867e-02
1.433500e+01,1.005162e+01,-3.971234e+00,6.359874e-02
1.434000e+01,1.000006e+01,-4.903776e+00,5.805581e-02
1.434500e+01,9.954880e+00,-5.629233e+00,5.319909e-02
1.435000e+01,9.917544e+00,-6.087493e+00,4.918554e-02
1.435500e+01,9.888027e+00,-6.255250e+00,4.601246e-02
1.436000e+01,9.865446e+00,-6.132825e+00,4.358500e-02
1.436500e+01,9.847991e+00,-5.750599e+00,4.170863e-02
1.437000e+01,9.834007e+00,-5.139206e+00,4.020537e-02
1.437500e+01,9.821731e+00,-4.348715e+00,3.888568e-02
1.438000e+01,9.810379e+00,-3.406257e+00,3.766543e-02
1.438500e+01,9.799811e+00,-2.331571e+00,3.652936e-02
1.439000e+01,9.790869e+00,-1.132422e+00,3.556808e-02
1.439500e+01,9.785214e+00,1.988521e-01,3.496020e-02
1.440000e+01,9.784554e+00,1.678364e+00,3.488921e-02
1.440500e+01,9.791124e+00,3.322514e+00,3.559547e-02
1.441000e+01,9.806511e+00,5.145072e+00,3.724953e-02
1.441500e+01,9.831717e+00,7.141938e+00,3.995915e-02
1.442000e+01,9.867409e+00,9.312192e+00,4.379605e-02
1.442500e+01,9.913656e+00,1.164609e+01,4.876760e-02
1.443000e+01,9.970170e+00,1.413266e+01,5.484278e-02
1.443500e+01,1.003679e+01,1.675771e+01,6.200418e-02
1.444000e+01,1.011380e+01,1.953669e+01,7.028319e-02
1.444500e+01,1.020168e+01,2.248009e+01,7.972937e-02
1.445000e+01,1.030177e+01,2.562707e+01,9.048917e-02
1.445500e+01,1.041552e+01,2.901102e+01,1.027179e-01
1.446000e+01,1.054435e+01,3.265876e+01,1.165669e-01
1.446500e+01,1.068921e+01,3.657844e+01,1.321393e-01
1.447000e+01,1.085083e+01,4.075888e+01,1.495131e-01
1.447500e+01,1.102827e+01,4.514601e+01,1.685876e-01
1.448000e+01,1.121969e+01,4.965610e+01,1.891651e-01
1.448500e+01,1.142248e+01,5.417149e+01,2.109641e-01
1.449000e+01,1.163327e+01,5.854930e+01,2.336244e-01
1.449500e+01,1.184842e+01,6.265304e+01,2.567531e-01
1.450000e+01,1.206474e+01,6.634690e+01,2.800072e-01
1.450500e+01,1.227951e+01,6.952781e+01,3.030949e-01
1.451000e+01,1.249121e+01,7.211252e+01,3.258519e-01
1.451500e+01,1.269933e+01,7.406710e+01,3.482249e-01
1.452000e+01,1.290426e+01,7.539496e+01,3.702539e-01
1.452500e+01,1.310686e+01,7.613252e+01,3.920341e-01
1.453000e+01,1.330849e+01,7.633318e+01,4.137093e-01
1.453500e+01,1.351025e+01,7.609426e+01,4.353978e-01
1.454000e+01,1.371291e+01,7.548782e+01,4.571835e-01
1.454500e+01,1.391722e+01,7.461897e+01,4.791462e-01
1.455000e+01,1.412207e+01,7.354225e+01,5.011683e-01
1.455500e+01,1.432641e+01,7.230956e+01,5.231346e-01
1.456000e+01,1.452818e+01,7.097155e+01,5.448241e-01
1.456500e+01,1.472604e+01,6.951758e+01,5.660940e-01
1.457000e+01,1.491798e+01,6.789986e+01,5.867271e-01
1.457500e+01,1.510244e+01,6.619388e+01,6.065565e-01
1.458000e+01,1.527840e+01,6.436146e+01,6.254718e-01
1.458500e+01,1.544440e+01,6.239333e+01,6.433172e-01
1.459000e+01,1.560014e+01,6.029271e+01,6.600585e-01
1.459500e+01,1.574614e+01,5.801786e+01,6.757533e-01
1.460000e+01,1.588266e+01,5.557627e+01,6.904295e-01
1.460500e+01,1.600906e+01,5.294646e+01,7.040177e-01
1.461000e+01,1.612583e+01,5.016788e+01,7.165696e-01
1.461500e+01,1.623285e+01,4.724592e+01,7.280746e-01
1.462000e+01,1.632962e+01,4.417992e+01,7.384775e-01
1.462500e+01,1.641605e+01,4.099868e+01,7.477688e-01
1.463000e+01,1.649193e+01,3.774215e+01,7.559257e-01
1.463500e+01,1.655748e+01,3.445179e+01,7.629717e-01
1.464000e+01,1.661426e+01,3.119989e+01,7.690757e-01
1.464500e+01,1.666209e+01,2.799614e+01,7.742176e-01
1.465000e+01,1.670233e+01,2.493966e+01,7.785435e-01
1.465500e+01,1.673540e+01,2.200686e+01,7.820985e-01
1.466000e+01,1.676079e+01,1.924350e+01,7.848275e-01
1.466500e+01,1.677849e+01,1.656462e+01,7.867302e-01
1.467000e+01,1.678610e+01,1.395011e+01,7.875484e-01
1.467500e+01,1.678254e+01,1.132210e+01,7.871660e-01
1.468000e+01,1.676581e+01,8.619959e+00,7.853676e-01
1.468500e+01,1.673469e+01,5.802345e+00,7.820219e-01
1.469000e+01,1.668915e+01,2.850837e+00,7.771263e-01
1.469500e+01,1.663013e+01,-1.853561e-01,7.707819e-01
1.470000e+01,1.656069e+01,-3.235340e+00,7.633170e-01
1.470500e+01,1.648295e+01,-6.204175e+00,7.549602e-01
1.471000e+01,1.640090e+01,-8.973545e+00,7.461398e-01
1.471500e+01,1.631711e+01,-1.146582e+01,7.371323e-01
1.472000e+01,1.623438e+01,-1.359827e+01,7.282392e-01
1.472500e+01,1.615332e+01,-1.533697e+01,7.195246e-01
1.473000e+01,1.607401e+01,-1.669714e+01,7.109991e-01
1.473500e+01,1.599538e+01,-1.769602e+01,7.025465e-01
1.474000e+01,1.591587e+01,-1.839996e+01,6.939997e-01
1.474500e+01,1.583427e+01,-1.885094e+01,6.852276e-01
1.475000e+01,1.574902e+01,-1.911597e+01,6.760633e-01
1.475500e+01,1.566109e+01,-1.918916e+01,6.666113e-01
1.476000e+01,1.557107e+01,-1.908775e+01,6.569333e-01
1.476500e+01,1.548010e+01,-1.884427e+01,6.471550e-01
1.477000e+01,1.539081e+01,-1.839272e+01,6.375559e-01
1.477500e+01,1.530456e+01,-1.776651e+01,6.282844e-01
1.478000e+01,1.522229e+01,-1.701107e+01,6.194400e-01
1.478500e+01,1.514465e+01,-1.609806e+01,6.110936e-01
1.479000e+01,1.507063e+01,-1.510825e+01,6.031370e-01
1.479500e+01,1.499927e+01,-1.411578e+01,5.954660e-01
1.480000e+01,1.492966e+01,-1.309808e+01,5.879831e-01
1.480500e+01,1.486033e+01,-1.214750e+01,5.805296e-01
1.481000e+01,1.479124e+01,-1.126734e+01,5.731024e-01
1.481500e+01,1.472249e+01,-1.041984e+01,5.657123e-01
1.482000e+01,1.465518e+01,-9.618034e+00,5.584767e-01
1.482500e+01,1.459042e+01,-8.837142e+00,5.515144e-01
1.483000e+01,1.452925e+01,-8.027530e+00,5.449397e-01
1.483500e+01,1.447300e+01,-7.183253e+00,5.388928e-01
1.484000e+01,1.442222e+01,-6.305955e+00,5.334334e-01
1.484500e+01,1.437651e+01,-5.389378e+00,5.285197e-01
1.485000e+01,1.433507e+01,-4.460737e+00,5.240647e-01
1.485500e+01,1.429702e+01,-3.551087e+00,5.199747e-01
1.486000e+01,1.426067e+01,-2.682610e+00,5.160673e-01
1.486500e+01,1.422510e+01,-1.898071e+00,5.122434e-01
1.487000e+01,1.418921e+01,-1.214712e+00,5.083848e-01
1.487500e+01,1.415251e+01,-6.405017e-01,5.044397e-01
1.488000e+01,1.411499e+01,-1.917783e-01,5.004064e-01
1.488500e+01,1.407687e+01,1.411229e-01,4.963084e-01
1.489000e+01,1.403884e+01,3.635561e-01,4.922210e-01
1.489500e+01,1.400112e+01,4.974355e-01,4.881658e-01
1.490000e+01,1.396441e+01,5.592463e-01,4.842199e-01
1.490500e+01,1.392881e+01,5.558787e-01,4.803926e-01
1.491000e+01,1.389418e+01,5.020780e-01,4.766696e-01
1.491500e+01,1.386073e+01,4.196842e-01,4.730736e-01
1.492000e+01,1.382827e+01,3.268285e-01,4.695847e-01
1.492500e+01,1.379629e+01,2.204139e-01,4.661470e-01
1.493000e+01,1.376494e+01,1.239872e-01,4.627765e-01
1.493500e+01,1.373381e+01,3.647181e-02,4.594304e-01
1.494000e+01,1.370302e+01,-2.906013e-02,4.561208e-01
1.494500e+01,1.367224e+01,-8.376254e-02,4.528120e-01
1.495000e+01,1.364125e+01,-1.405583e-01,4.494801e-01
1.495500e+01,1.360956e+01,-2.140613e-01,4.460739e-01
1.496000e+01,1.357659e+01,-3.221520e-01,4.425297e-01
1.496500e+01,1.354176e+01,-4.902926e-01,4.387849e-01
1.497000e+01,1.350451e+01,-7.415065e-01,4.347804e-01
1.497500e+01,1.346415e+01,-1.088607e+00,4.304424e-01
1.498000e+01,1.342092e+01,-1.527805e+00,4.257954e-01
1.498500e+01,1.337505e+01,-2.043935e+00,4.208634e-01
1.499000e+01,1.332719e+01,-2.611356e+00,4.157188e-01
1.499500e+01,1.327843e+01,-3.187931e+00,4.104777e-01
1.500000e+01,1.322957e+01,-3.740089e+00,4.052254e-01
1.500500e+01,1.318176e+01,-4.227214e+00,4.000852e-01
1.501000e+01,1.313539e+01,-4.635270e+00,3.951007e-01
1.501500e+01,1.309059e+01,-4.952978e+00,3.902848e-01
1.502000e+01,1.304685e+01,-5.192837e+00,3.855830e-01
1.502500e+01,1.300361e+01,-5.362769e+00,3.809345e-01
1.503000e+01,1.295982e+01,-5.496351e+00,3.762272e-01
1.503500e+01,1.291490e+01,-5.605861e+00,3.713986e-01
1.504000e+01,1.286830e+01,-5.706843e+00,3.663890e-01
1.504500e+01,1.282025e+01,-5.798972e+00,3.612233e-01
1.505000e+01,1.277088e+01,-5.879052e+00,3.559160e-01
1.505500e+01,1.272118e+01,-5.932976e+00,3.505739e-01
1.506000e+01,1.267174e+01,-5.946878e+00,3.452593e-01
1.506500e+01,1.262355e+01,-5.911473e+00,3.400787e-01
1.507000e+01,1.257678e+01,-5.828092e+00,3.350502e-01
1.507500e+01,1.253152e+01,-5.709958e+00,3.301851e-01
1.508000e+01,1.248750e+01,-5.558180e+00,3.254535e-01
1.508500e+01,1.244447e+01,-5.385085e+00,3.208278e-01
1.509000e+01,1.240200e+01,-5.198097e+00,3.162625e-01
1.509500e+01,1.235990e+01,-5.012004e+00,3.117365e-01
1.510000e+01,1.231795e+01,-4.816151e+00,3.072266e-01
1.510500e+01,1.227641e+01,-4.611466e+00,3.027607e-01
1.511000e+01,1.223537e+01,-4.391096e+00,2.983499e-01
1.511500e+01,1.219514e+01,-4.167124e+00,2.940252e-01
1.512000e+01,1.215555e+01,-3.946745e+00,2.897694e-01
1.512500e+01,1.211638e+01,-3.749475e+00,2.855584e-01
1.513000e+01,1.207737e+01,-3.574605e+00,2.813651e-01
1.513500e+01,1.203848e+01,-3.434429e+00,2.771844e-01
1.514000e+01,1.199950e+01,-3.330937e+00,2.729933e-01
1.514500e+01,1.196060e+01,-3.255762e+00,2.688117e-01
1.515000e+01,1.192223e+01,-3.184325e+00,2.646868e-01
1.515500e+01,1.188483e+01,-3.102249e+00,2.606672e-01
1.516000e+01,1.184870e+01,-2.989455e+00,2.567828e-01
1.516500e+01,1.181409e+01,-2.853604e+00,2.530618e-01
1.517000e+01,1.178063e+01,-2.711470e+00,2.494655e-01
1.517500e+01,1.174743e+01,-2.588789e+00,2.458960e-01
1.518000e+01,1.171356e+01,-2.509165e+00,2.422549e-01
1.518500e+01,1.167804e+01,-2.509007e+00,2.384367e-01
1.519000e+01,1.164000e+01,-2.603844e+00,2.343475e-01
1.519500e+01,1.159911e+01,-2.799243e+00,2.299517e-01
1.520000e+01,1.155587e+01,-3.076748e+00,2.253043e-01
1.520500e+01,1.151112e+01,-3.398396e+00,2.204929e-01
1.521000e+01,1.146617e+01,-3.722955e+00,2.156615e-01
1.521500e+01,1.142235e+01,-4.014323e+00,2.109508e-01
1.522000e+01,1.138045e+01,-4.242123e+00,2.064464e-01
1.522500e+01,1.134100e+01,-4.393599e+00,2.022051e-01
1.523000e+01,1.130385e+01,-4.473218e+00,1.982118e-01
